# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
1.90000       1.21852       0.50000       0.50000       0.00000       5789.79066    0.28414       0.48811   
1.90000       1.22191       0.50000       0.60000       0.00000       5741.72037    0.26777       0.47740   
1.90000       1.22494       0.50000       0.70000       0.00000       5699.27223    0.25318       0.46758   
1.90000       1.22765       0.50000       0.80000       0.00000       5661.53337    0.24010       0.45855   
1.90000       1.23011       0.50000       0.90000       0.00000       5627.73289    0.22830       0.45019   
1.90000       1.23233       0.50000       1.00000       0.00000       5597.30039    0.21761       0.44243   
1.90000       1.23448       0.50000       1.10000       0.00000       5568.09957    0.20788       0.43514   
1.90000       1.23643       0.50000       1.20000       0.00000       5541.84393    0.19898       0.42832   
1.90000       1.23822       0.50000       1.30000       0.00000       5517.76611    0.19081       0.42193   
1.90000       1.23989       0.50000       1.40000       0.00000       5495.60836    0.18328       0.41590   
1.90000       1.24143       0.50000       1.50000       0.00000       5475.20097    0.17633       0.41021   
1.90000       1.24282       0.50000       1.60000       0.00000       5456.75679    0.16988       0.40484   
1.90000       1.24411       0.50000       1.70000       0.00000       5439.77163    0.16389       0.39974   
1.90000       1.24534       0.50000       1.80000       0.00000       5423.73415    0.15831       0.39490   
1.90000       1.24649       0.50000       1.90000       0.00000       5408.72708    0.15309       0.39028   
1.90000       1.20637       0.60000       0.50000       0.00000       5966.43669    0.32263       0.51379   
1.90000       1.21028       0.60000       0.60000       0.00000       5908.92556    0.30499       0.50275   
1.90000       1.21377       0.60000       0.70000       0.00000       5857.98355    0.28917       0.49263   
1.90000       1.21693       0.60000       0.80000       0.00000       5812.55318    0.27492       0.48329   
1.90000       1.21979       0.60000       0.90000       0.00000       5771.77500    0.26200       0.47464   
1.90000       1.22239       0.60000       1.00000       0.00000       5734.98015    0.25024       0.46660   
1.90000       1.22491       0.60000       1.10000       0.00000       5699.71301    0.23950       0.45903   
1.90000       1.22718       0.60000       1.20000       0.00000       5668.05076    0.22963       0.45196   
1.90000       1.22929       0.60000       1.30000       0.00000       5638.98982    0.22055       0.44531   
1.90000       1.23124       0.60000       1.40000       0.00000       5612.22616    0.21216       0.43904   
1.90000       1.23305       0.60000       1.50000       0.00000       5587.52655    0.20438       0.43312   
1.90000       1.23470       0.60000       1.60000       0.00000       5565.09501    0.19716       0.42752   
1.90000       1.23624       0.60000       1.70000       0.00000       5544.41380    0.19043       0.42221   
1.90000       1.23769       0.60000       1.80000       0.00000       5524.92652    0.18414       0.41716   
1.90000       1.23906       0.60000       1.90000       0.00000       5506.67120    0.17825       0.41234   
1.90000       1.19535       0.70000       0.50000       0.00000       6133.11991    0.35720       0.53604   
1.90000       1.19966       0.70000       0.60000       0.00000       6067.25370    0.33861       0.52477   
1.90000       1.20354       0.70000       0.70000       0.00000       6008.73152    0.32186       0.51441   
1.90000       1.20705       0.70000       0.80000       0.00000       5956.39652    0.30668       0.50484   
1.90000       1.21025       0.70000       0.90000       0.00000       5909.30257    0.29288       0.49597   
1.90000       1.21317       0.70000       1.00000       0.00000       5866.72114    0.28026       0.48770   
1.90000       1.21600       0.70000       1.10000       0.00000       5825.93017    0.26869       0.47991   
1.90000       1.21855       0.70000       1.20000       0.00000       5789.31405    0.25803       0.47263   
1.90000       1.22092       0.70000       1.30000       0.00000       5755.66176    0.24819       0.46578   
1.90000       1.22313       0.70000       1.40000       0.00000       5724.63869    0.23907       0.45931   
1.90000       1.22517       0.70000       1.50000       0.00000       5695.96987    0.23059       0.45320   
1.90000       1.22705       0.70000       1.60000       0.00000       5669.82876    0.22270       0.44742   
1.90000       1.22880       0.70000       1.70000       0.00000       5645.69824    0.21533       0.44193   
1.90000       1.23045       0.70000       1.80000       0.00000       5622.97665    0.20843       0.43671   
1.90000       1.23201       0.70000       1.90000       0.00000       5601.69454    0.20196       0.43172   
1.90000       1.18528       0.80000       0.50000       0.00000       6290.72509    0.38841       0.55566   
1.90000       1.18992       0.80000       0.60000       0.00000       6217.45177    0.36912       0.54422   
1.90000       1.19411       0.80000       0.70000       0.00000       6152.15170    0.35167       0.53368   
1.90000       1.19792       0.80000       0.80000       0.00000       6093.59854    0.33578       0.52393   
1.90000       1.20140       0.80000       0.90000       0.00000       6040.79194    0.32128       0.51488   
1.90000       1.20459       0.80000       1.00000       0.00000       5992.93339    0.30797       0.50644   
1.90000       1.20768       0.80000       1.10000       0.00000       5947.11472    0.29572       0.49847   
1.90000       1.21048       0.80000       1.20000       0.00000       5905.94271    0.28441       0.49102   
1.90000       1.21308       0.80000       1.30000       0.00000       5868.06026    0.27393       0.48400   
1.90000       1.21550       0.80000       1.40000       0.00000       5833.09538    0.26420       0.47738   
1.90000       1.21775       0.80000       1.50000       0.00000       5800.74295    0.25513       0.47111   
1.90000       1.21983       0.80000       1.60000       0.00000       5771.14635    0.24667       0.46517   
1.90000       1.22176       0.80000       1.70000       0.00000       5743.79693    0.23875       0.45954   
1.90000       1.22360       0.80000       1.80000       0.00000       5718.04746    0.23132       0.45417   
1.90000       1.22532       0.80000       1.90000       0.00000       5693.92187    0.22434       0.44904   
1.90000       1.17605       0.90000       0.50000       0.00000       6440.03084    0.41672       0.57319   
1.90000       1.18095       0.90000       0.60000       0.00000       6360.16659    0.39695       0.56162   
1.90000       1.18540       0.90000       0.70000       0.00000       6288.80445    0.37896       0.55095   
1.90000       1.18946       0.90000       0.80000       0.00000       6224.64980    0.36254       0.54106   
1.90000       1.19317       0.90000       0.90000       0.00000       6166.65973    0.34748       0.53187   
1.90000       1.19659       0.90000       1.00000       0.00000       6113.99246    0.33362       0.52329   
1.90000       1.19990       0.90000       1.10000       0.00000       6063.58002    0.32083       0.51518   
1.90000       1.20290       0.90000       1.20000       0.00000       6018.22528    0.30898       0.50759   
1.90000       1.20570       0.90000       1.30000       0.00000       5976.43510    0.29797       0.50044   
1.90000       1.20831       0.90000       1.40000       0.00000       5937.82243    0.28772       0.49368   
1.90000       1.21075       0.90000       1.50000       0.00000       5902.04366    0.27815       0.48728   
1.90000       1.21300       0.90000       1.60000       0.00000       5869.23219    0.26920       0.48122   
1.90000       1.21510       0.90000       1.70000       0.00000       5838.87419    0.26081       0.47546   
1.90000       1.21709       0.90000       1.80000       0.00000       5810.29622    0.25292       0.46996   
1.90000       1.21896       0.90000       1.90000       0.00000       5783.48785    0.24550       0.46472   
1.90000       1.16755       1.00000       0.50000       0.00000       6581.71337    0.44254       0.58900   
1.90000       1.17266       1.00000       0.60000       0.00000       6495.99255    0.42242       0.57734   
1.90000       1.17732       1.00000       0.70000       0.00000       6419.19068    0.40406       0.56658   
1.90000       1.18158       1.00000       0.80000       0.00000       6349.98823    0.38722       0.55659   
1.90000       1.18549       1.00000       0.90000       0.00000       6287.29230    0.37174       0.54729   
1.90000       1.18910       1.00000       1.00000       0.00000       6230.24272    0.35744       0.53860   
1.90000       1.19260       1.00000       1.10000       0.00000       6175.62530    0.34420       0.53038   
1.90000       1.19578       1.00000       1.20000       0.00000       6126.41509    0.33191       0.52267   
1.90000       1.19875       1.00000       1.30000       0.00000       6081.01995    0.32047       0.51540   
1.90000       1.20152       1.00000       1.40000       0.00000       6039.02033    0.30979       0.50853   
1.90000       1.20412       1.00000       1.50000       0.00000       6000.06590    0.29979       0.50202   
1.90000       1.20652       1.00000       1.60000       0.00000       5964.25078    0.29042       0.49585   
1.90000       1.20877       1.00000       1.70000       0.00000       5931.08416    0.28162       0.48999   
1.90000       1.21090       1.00000       1.80000       0.00000       5899.84574    0.27334       0.48439   
1.90000       1.21291       1.00000       1.90000       0.00000       5870.52387    0.26553       0.47905   
1.90000       1.15969       1.10000       0.50000       0.00000       6716.37704    0.46616       0.60339   
1.90000       1.16497       1.10000       0.60000       0.00000       6625.44755    0.44583       0.59167   
1.90000       1.16980       1.10000       0.70000       0.00000       6543.76745    0.42720       0.58084   
1.90000       1.17423       1.10000       0.80000       0.00000       6469.99419    0.41007       0.57078   
1.90000       1.17831       1.10000       0.90000       0.00000       6403.03144    0.39425       0.56139   
1.90000       1.18208       1.10000       1.00000       0.00000       6341.98413    0.37962       0.55262   
1.90000       1.18573       1.10000       1.10000       0.00000       6283.50857    0.36602       0.54430   
1.90000       1.18907       1.10000       1.20000       0.00000       6230.75085    0.35337       0.53650   
1.90000       1.19219       1.10000       1.30000       0.00000       6182.02129    0.34157       0.52914   
1.90000       1.19510       1.10000       1.40000       0.00000       6136.88396    0.33052       0.52218   
1.90000       1.19783       1.10000       1.50000       0.00000       6094.96919    0.32017       0.51558   
1.90000       1.20037       1.10000       1.60000       0.00000       6056.35597    0.31045       0.50932   
