# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
2.20000       1.26833       0.50000       0.50000       0.00000       5944.81210    0.28414       0.48644   
2.20000       1.27196       0.50000       0.60000       0.00000       5893.96734    0.26777       0.47573   
2.20000       1.27521       0.50000       0.70000       0.00000       5849.04396    0.25318       0.46593   
2.20000       1.27813       0.50000       0.80000       0.00000       5809.05856    0.24010       0.45691   
2.20000       1.28077       0.50000       0.90000       0.00000       5773.23449    0.22830       0.44856   
2.20000       1.28316       0.50000       1.00000       0.00000       5740.95958    0.21761       0.44081   
2.20000       1.28540       0.50000       1.10000       0.00000       5711.01256    0.20788       0.43355   
2.20000       1.28748       0.50000       1.20000       0.00000       5683.39813    0.19898       0.42676   
2.20000       1.28940       0.50000       1.30000       0.00000       5658.06530    0.19081       0.42038   
2.20000       1.29118       0.50000       1.40000       0.00000       5634.74612    0.18328       0.41437   
2.20000       1.29281       0.50000       1.50000       0.00000       5613.37624    0.17633       0.40870   
2.20000       1.29431       0.50000       1.60000       0.00000       5593.87661    0.16988       0.40334   
2.20000       1.29570       0.50000       1.70000       0.00000       5575.88491    0.16389       0.39826   
2.20000       1.29702       0.50000       1.80000       0.00000       5558.96970    0.15831       0.39343   
2.20000       1.29825       0.50000       1.90000       0.00000       5543.10479    0.15309       0.38882   
2.20000       1.25561       0.60000       0.50000       0.00000       6127.29234    0.32263       0.51204   
2.20000       1.25977       0.60000       0.60000       0.00000       6066.72568    0.30499       0.50101   
2.20000       1.26351       0.60000       0.70000       0.00000       6013.04279    0.28917       0.49090   
2.20000       1.26688       0.60000       0.80000       0.00000       5965.13424    0.27492       0.48157   
2.20000       1.26994       0.60000       0.90000       0.00000       5922.12074    0.26200       0.47293   
2.20000       1.27273       0.60000       1.00000       0.00000       5883.26810    0.25024       0.46490   
2.20000       1.27536       0.60000       1.10000       0.00000       5847.03745    0.23950       0.45737   
2.20000       1.27778       0.60000       1.20000       0.00000       5813.83885    0.22963       0.45031   
2.20000       1.28002       0.60000       1.30000       0.00000       5783.36389    0.22055       0.44368   
2.20000       1.28210       0.60000       1.40000       0.00000       5755.28762    0.21216       0.43743   
2.20000       1.28402       0.60000       1.50000       0.00000       5729.45381    0.20438       0.43153   
2.20000       1.28579       0.60000       1.60000       0.00000       5705.87575    0.19716       0.42594   
2.20000       1.28743       0.60000       1.70000       0.00000       5684.06746    0.19043       0.42065   
2.20000       1.28898       0.60000       1.80000       0.00000       5663.57087    0.18414       0.41561   
2.20000       1.29044       0.60000       1.90000       0.00000       5644.36484    0.17825       0.41080   
2.20000       1.24406       0.70000       0.50000       0.00000       6299.46396    0.35720       0.53423   
2.20000       1.24865       0.70000       0.60000       0.00000       6230.29488    0.33861       0.52297   
2.20000       1.25279       0.70000       0.70000       0.00000       6168.80919    0.32186       0.51262   
2.20000       1.25653       0.70000       0.80000       0.00000       6113.78356    0.30668       0.50306   
2.20000       1.25994       0.70000       0.90000       0.00000       6064.25720    0.29288       0.49419   
2.20000       1.26306       0.70000       1.00000       0.00000       6019.43751    0.28026       0.48594   
2.20000       1.26601       0.70000       1.10000       0.00000       5977.47539    0.26869       0.47818   
2.20000       1.26873       0.70000       1.20000       0.00000       5939.16664    0.25803       0.47092   
2.20000       1.27125       0.70000       1.30000       0.00000       5903.95222    0.24819       0.46408   
2.20000       1.27358       0.70000       1.40000       0.00000       5871.47815    0.23907       0.45763   
2.20000       1.27576       0.70000       1.50000       0.00000       5841.52197    0.23059       0.45154   
2.20000       1.27776       0.70000       1.60000       0.00000       5814.12637    0.22270       0.44577   
2.20000       1.27962       0.70000       1.70000       0.00000       5788.76114    0.21533       0.44030   
2.20000       1.28138       0.70000       1.80000       0.00000       5764.93023    0.20843       0.43508   
2.20000       1.28304       0.70000       1.90000       0.00000       5742.59393    0.20196       0.43011   
2.20000       1.23353       0.80000       0.50000       0.00000       6462.25576    0.38841       0.55381   
2.20000       1.23845       0.80000       0.60000       0.00000       6385.46783    0.36912       0.54236   
2.20000       1.24291       0.80000       0.70000       0.00000       6316.99408    0.35167       0.53183   
2.20000       1.24697       0.80000       0.80000       0.00000       6255.57091    0.33578       0.52210   
2.20000       1.25067       0.80000       0.90000       0.00000       6200.15086    0.32128       0.51305   
2.20000       1.25407       0.80000       1.00000       0.00000       6149.90985    0.30797       0.50462   
2.20000       1.25729       0.80000       1.10000       0.00000       6102.70840    0.29572       0.49669   
2.20000       1.26026       0.80000       1.20000       0.00000       6059.70037    0.28441       0.48925   
2.20000       1.26302       0.80000       1.30000       0.00000       6020.11835    0.27393       0.48225   
2.20000       1.26558       0.80000       1.40000       0.00000       5983.57887    0.26420       0.47564   
2.20000       1.26797       0.80000       1.50000       0.00000       5949.79982    0.25513       0.46938   
2.20000       1.27018       0.80000       1.60000       0.00000       5918.85845    0.24667       0.46347   
2.20000       1.27224       0.80000       1.70000       0.00000       5890.16833    0.23875       0.45784   
2.20000       1.27418       0.80000       1.80000       0.00000       5863.20592    0.23132       0.45249   
2.20000       1.27602       0.80000       1.90000       0.00000       5837.91828    0.22434       0.44737   
2.20000       1.22387       0.90000       0.50000       0.00000       6616.47841    0.41672       0.57129   
2.20000       1.22906       0.90000       0.60000       0.00000       6532.91141    0.39695       0.55972   
2.20000       1.23379       0.90000       0.70000       0.00000       6458.20299    0.37896       0.54906   
2.20000       1.23810       0.90000       0.80000       0.00000       6391.00313    0.36254       0.53918   
2.20000       1.24204       0.90000       0.90000       0.00000       6330.25438    0.34748       0.53000   
2.20000       1.24567       0.90000       1.00000       0.00000       6275.05459    0.33362       0.52143   
2.20000       1.24913       0.90000       1.10000       0.00000       6223.06805    0.32083       0.51335   
2.20000       1.25232       0.90000       1.20000       0.00000       6175.74109    0.30898       0.50577   
2.20000       1.25528       0.90000       1.30000       0.00000       6132.13187    0.29797       0.49863   
2.20000       1.25804       0.90000       1.40000       0.00000       6091.82057    0.28772       0.49189   
2.20000       1.26062       0.90000       1.50000       0.00000       6054.49097    0.27815       0.48550   
2.20000       1.26301       0.90000       1.60000       0.00000       6020.23398    0.26920       0.47946   
2.20000       1.26524       0.90000       1.70000       0.00000       5988.44395    0.26081       0.47371   
2.20000       1.26735       0.90000       1.80000       0.00000       5958.55225    0.25292       0.46823   
2.20000       1.26934       0.90000       1.90000       0.00000       5930.51332    0.24550       0.46300   
2.20000       1.21498       1.00000       0.50000       0.00000       6762.83824    0.44254       0.58707   
2.20000       1.22039       1.00000       0.60000       0.00000       6673.24849    0.42242       0.57542   
2.20000       1.22532       1.00000       0.70000       0.00000       6592.93844    0.40406       0.56465   
2.20000       1.22984       1.00000       0.80000       0.00000       6520.54240    0.38722       0.55467   
2.20000       1.23399       1.00000       0.90000       0.00000       6454.93420    0.37174       0.54538   
2.20000       1.23782       1.00000       1.00000       0.00000       6395.22300    0.35744       0.53669   
2.20000       1.24148       1.00000       1.10000       0.00000       6338.85897    0.34420       0.52850   
2.20000       1.24485       1.00000       1.20000       0.00000       6287.55805    0.33191       0.52081   
2.20000       1.24799       1.00000       1.30000       0.00000       6240.21978    0.32047       0.51356   
2.20000       1.25092       1.00000       1.40000       0.00000       6196.41948    0.30979       0.50670   
2.20000       1.25367       1.00000       1.50000       0.00000       6155.80299    0.29979       0.50020   
2.20000       1.25621       1.00000       1.60000       0.00000       6118.44959    0.29042       0.49405   
2.20000       1.25860       1.00000       1.70000       0.00000       6083.74905    0.28162       0.48819   
2.20000       1.26086       1.00000       1.80000       0.00000       6051.11286    0.27334       0.48261   
2.20000       1.26299       1.00000       1.90000       0.00000       6020.48133    0.26553       0.47728   
2.20000       1.20676       1.10000       0.50000       0.00000       6901.95634    0.46616       0.60143   
2.20000       1.21234       1.10000       0.60000       0.00000       6806.99652    0.44583       0.58972   
