# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
1.40000       1.11972       0.50000       0.50000       0.00000       5498.08063    0.28414       0.49165   
1.40000       1.12267       0.50000       0.60000       0.00000       5454.87874    0.26777       0.48090   
1.40000       1.12529       0.50000       0.70000       0.00000       5416.81086    0.25318       0.47105   
1.40000       1.12764       0.50000       0.80000       0.00000       5383.01627    0.24010       0.46198   
1.40000       1.12976       0.50000       0.90000       0.00000       5352.80572    0.22830       0.45359   
1.40000       1.13167       0.50000       1.00000       0.00000       5325.64627    0.21761       0.44579   
1.40000       1.13364       0.50000       1.10000       0.00000       5298.03962    0.20788       0.43843   
1.40000       1.13534       0.50000       1.20000       0.00000       5274.17350    0.19898       0.43157   
1.40000       1.13692       0.50000       1.30000       0.00000       5252.30463    0.19081       0.42514   
1.40000       1.13837       0.50000       1.40000       0.00000       5232.20558    0.18328       0.41907   
1.40000       1.13972       0.50000       1.50000       0.00000       5213.67441    0.17633       0.41335   
1.40000       1.14094       0.50000       1.60000       0.00000       5196.96803    0.16988       0.40794   
1.40000       1.14205       0.50000       1.70000       0.00000       5181.74674    0.16389       0.40281   
1.40000       1.14312       0.50000       1.80000       0.00000       5167.32736    0.15831       0.39793   
1.40000       1.14411       0.50000       1.90000       0.00000       5153.83229    0.15309       0.39328   
1.40000       1.10871       0.60000       0.50000       0.00000       5663.51919    0.32263       0.51748   
1.40000       1.11213       0.60000       0.60000       0.00000       5611.41665    0.30499       0.50641   
1.40000       1.11519       0.60000       0.70000       0.00000       5565.34721    0.28917       0.49625   
1.40000       1.11794       0.60000       0.80000       0.00000       5524.30668    0.27492       0.48689   
1.40000       1.12043       0.60000       0.90000       0.00000       5487.52467    0.26200       0.47821   
1.40000       1.12270       0.60000       1.00000       0.00000       5454.36495    0.25024       0.47013   
1.40000       1.12499       0.60000       1.10000       0.00000       5421.18348    0.23950       0.46249   
1.40000       1.12700       0.60000       1.20000       0.00000       5392.24627    0.22963       0.45538   
1.40000       1.12885       0.60000       1.30000       0.00000       5365.70894    0.22055       0.44869   
1.40000       1.13057       0.60000       1.40000       0.00000       5341.28251    0.21216       0.44238   
1.40000       1.13216       0.60000       1.50000       0.00000       5318.74930    0.20438       0.43643   
1.40000       1.13362       0.60000       1.60000       0.00000       5298.32071    0.19716       0.43079   
1.40000       1.13495       0.60000       1.70000       0.00000       5279.63395    0.19043       0.42545   
1.40000       1.13622       0.60000       1.80000       0.00000       5261.97631    0.18414       0.42037   
