# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
3.20000       1.40092       0.50000       0.50000       0.00000       6416.80193    0.28414       0.48281   
3.20000       1.40527       0.50000       0.60000       0.00000       6357.42280    0.26777       0.47211   
3.20000       1.40915       0.50000       0.70000       0.00000       6305.02218    0.25318       0.46232   
3.20000       1.41264       0.50000       0.80000       0.00000       6258.43464    0.24010       0.45332   
3.20000       1.41579       0.50000       0.90000       0.00000       6216.73888    0.22830       0.44499   
3.20000       1.42071       0.50000       1.00000       0.00000       6152.31490    0.21761       0.43663   
3.20000       1.42139       0.50000       1.10000       0.00000       6143.47514    0.20788       0.43001   
3.20000       1.42392       0.50000       1.20000       0.00000       6110.85819    0.19898       0.42324   
3.20000       1.42625       0.50000       1.30000       0.00000       6080.95096    0.19081       0.41687   
3.20000       1.42841       0.50000       1.40000       0.00000       6053.43995    0.18328       0.41088   
3.20000       1.43041       0.50000       1.50000       0.00000       6028.06344    0.17633       0.40523   
3.20000       1.43227       0.50000       1.60000       0.00000       6004.58894    0.16988       0.39989   
3.20000       1.43400       0.50000       1.70000       0.00000       5982.84451    0.16389       0.39482   
3.20000       1.43561       0.50000       1.80000       0.00000       5962.79721    0.15831       0.39000   
3.20000       1.43712       0.50000       1.90000       0.00000       5944.01787    0.15309       0.38542   
3.20000       1.38674       0.60000       0.50000       0.00000       6615.62339    0.32263       0.50825   
3.20000       1.39166       0.60000       0.60000       0.00000       6545.72180    0.30499       0.49722   
3.20000       1.39608       0.60000       0.70000       0.00000       6483.81657    0.28917       0.48711   
3.20000       1.40006       0.60000       0.80000       0.00000       6428.62094    0.27492       0.47780   
3.20000       1.40368       0.60000       0.90000       0.00000       6379.08565    0.26200       0.46918   
3.20000       1.40898       0.60000       1.00000       0.00000       6307.24700    0.25024       0.46052   
3.20000       1.41012       0.60000       1.10000       0.00000       6292.05549    0.23950       0.45365   
3.20000       1.41302       0.60000       1.20000       0.00000       6253.37313    0.22963       0.44660   
3.20000       1.41570       0.60000       1.30000       0.00000       6217.85773    0.22055       0.43999   
3.20000       1.41819       0.60000       1.40000       0.00000       6185.16046    0.21216       0.43376   
3.20000       1.42051       0.60000       1.50000       0.00000       6154.97829    0.20438       0.42787   
3.20000       1.42267       0.60000       1.60000       0.00000       6127.02564    0.19716       0.42230   
3.20000       1.42468       0.60000       1.70000       0.00000       6101.11196    0.19043       0.41701   
3.20000       1.42655       0.60000       1.80000       0.00000       6077.14463    0.18414       0.41199   
3.20000       1.42831       0.60000       1.90000       0.00000       6054.72675    0.17825       0.40720   
3.20000       1.37388       0.70000       0.50000       0.00000       6803.15171    0.35720       0.53031   
3.20000       1.37926       0.70000       0.60000       0.00000       6723.94804    0.33861       0.51904   
3.20000       1.38410       0.70000       0.70000       0.00000       6653.57931    0.32186       0.50869   
3.20000       1.38849       0.70000       0.80000       0.00000       6590.65121    0.30668       0.49914   
3.20000       1.39249       0.70000       0.90000       0.00000       6534.04745    0.29288       0.49029   
3.20000       1.39811       0.70000       1.00000       0.00000       6455.61375    0.28026       0.48138   
3.20000       1.39964       0.70000       1.10000       0.00000       6434.48611    0.26869       0.47431   
3.20000       1.40286       0.70000       1.20000       0.00000       6390.23770    0.25803       0.46705   
3.20000       1.40585       0.70000       1.30000       0.00000       6349.56360    0.24819       0.46023   
3.20000       1.40862       0.70000       1.40000       0.00000       6312.08605    0.23907       0.45380   
3.20000       1.41121       0.70000       1.50000       0.00000       6277.44059    0.23059       0.44772   
3.20000       1.41363       0.70000       1.60000       0.00000       6245.32923    0.22270       0.44197   
3.20000       1.41588       0.70000       1.70000       0.00000       6215.52228    0.21533       0.43650   
3.20000       1.41798       0.70000       1.80000       0.00000       6187.92357    0.20843       0.43130   
3.20000       1.41996       0.70000       1.90000       0.00000       6162.06770    0.20196       0.42635   
3.20000       1.36215       0.80000       0.50000       0.00000       6980.42275    0.38841       0.54977   
3.20000       1.36789       0.80000       0.60000       0.00000       6892.97796    0.36912       0.53832   
3.20000       1.37308       0.80000       0.70000       0.00000       6815.05705    0.35167       0.52779   
3.20000       1.37781       0.80000       0.80000       0.00000       6745.17955    0.33578       0.51806   
3.20000       1.38212       0.80000       0.90000       0.00000       6682.16313    0.32128       0.50902   
3.20000       1.38798       0.80000       1.00000       0.00000       6597.97419    0.30797       0.49993   
3.20000       1.38986       0.80000       1.10000       0.00000       6571.18943    0.29572       0.49269   
3.20000       1.39336       0.80000       1.20000       0.00000       6521.83141    0.28441       0.48526   
3.20000       1.39661       0.80000       1.30000       0.00000       6476.42096    0.27393       0.47827   
3.20000       1.39963       0.80000       1.40000       0.00000       6434.51148    0.26420       0.47167   
3.20000       1.40246       0.80000       1.50000       0.00000       6395.73547    0.25513       0.46544   
3.20000       1.40510       0.80000       1.60000       0.00000       6359.74491    0.24667       0.45952   
3.20000       1.40757       0.80000       1.70000       0.00000       6326.31676    0.23875       0.45391   
3.20000       1.40988       0.80000       1.80000       0.00000       6295.29607    0.23132       0.44857   
3.20000       1.41205       0.80000       1.90000       0.00000       6266.23213    0.22434       0.44347   
3.20000       1.35140       0.90000       0.50000       0.00000       7148.33864    0.41672       0.56717   
3.20000       1.35743       0.90000       0.60000       0.00000       7053.57921    0.39695       0.55558   
3.20000       1.36290       0.90000       0.70000       0.00000       6968.89421    0.37896       0.54491   
3.20000       1.36790       0.90000       0.80000       0.00000       6892.75612    0.36254       0.53504   
3.20000       1.37249       0.90000       0.90000       0.00000       6823.94467    0.34748       0.52586   
3.20000       1.37856       0.90000       1.00000       0.00000       6734.18877    0.33362       0.51661   
3.20000       1.38072       0.90000       1.10000       0.00000       6702.54121    0.32083       0.50924   
3.20000       1.38445       0.90000       1.20000       0.00000       6648.49751    0.30898       0.50167   
3.20000       1.38793       0.90000       1.30000       0.00000       6598.69750    0.29797       0.49454   
3.20000       1.39117       0.90000       1.40000       0.00000       6552.69748    0.28772       0.48781   
3.20000       1.39420       0.90000       1.50000       0.00000       6510.08432    0.27815       0.48144   
3.20000       1.39703       0.90000       1.60000       0.00000       6470.48111    0.26920       0.47539   
3.20000       1.39969       0.90000       1.70000       0.00000       6433.66104    0.26081       0.46965   
3.20000       1.40219       0.90000       1.80000       0.00000       6399.44521    0.25292       0.46418   
3.20000       1.40454       0.90000       1.90000       0.00000       6367.36820    0.24550       0.45897   
3.20000       1.34151       1.00000       0.50000       0.00000       7307.67451    0.44254       0.58287   
3.20000       1.34776       1.00000       0.60000       0.00000       7206.41826    0.42242       0.57119   
3.20000       1.35347       1.00000       0.70000       0.00000       7115.67758    0.40406       0.56042   
3.20000       1.35869       1.00000       0.80000       0.00000       7033.89870    0.38722       0.55044   
3.20000       1.36349       1.00000       0.90000       0.00000       6959.82217    0.37174       0.54115   
3.20000       1.36974       1.00000       1.00000       0.00000       6865.12794    0.35744       0.53178   
3.20000       1.37215       1.00000       1.10000       0.00000       6828.89726    0.34420       0.52429   
3.20000       1.37608       1.00000       1.20000       0.00000       6770.53044    0.33191       0.51661   
3.20000       1.37975       1.00000       1.30000       0.00000       6716.69234    0.32047       0.50936   
3.20000       1.38318       1.00000       1.40000       0.00000       6666.89104    0.30979       0.50252   
3.20000       1.38639       1.00000       1.50000       0.00000       6620.69459    0.29979       0.49603   
3.20000       1.38940       1.00000       1.60000       0.00000       6577.74475    0.29042       0.48988   
3.20000       1.39223       1.00000       1.70000       0.00000       6537.75076    0.28162       0.48403   
3.20000       1.39488       1.00000       1.80000       0.00000       6500.53910    0.27334       0.47846   
3.20000       1.39738       1.00000       1.90000       0.00000       6465.63574    0.26553       0.47314   
3.20000       1.33237       1.10000       0.50000       0.00000       7459.12653    0.46616       0.59716   
3.20000       1.33880       1.10000       0.60000       0.00000       7352.09023    0.44583       0.58542   
3.20000       1.34469       1.10000       0.70000       0.00000       7255.92065    0.42720       0.57458   
3.20000       1.35010       1.10000       0.80000       0.00000       7169.05327    0.41007       0.56451   
3.20000       1.35509       1.10000       0.90000       0.00000       7090.19021    0.39425       0.55514   
3.20000       1.36147       1.10000       1.00000       0.00000       6990.96497    0.37962       0.54567   
3.20000       1.36410       1.10000       1.10000       0.00000       6950.55300    0.36602       0.53810   
3.20000       1.36820       1.10000       1.20000       0.00000       6888.21669    0.35337       0.53032   
3.20000       1.37204       1.10000       1.30000       0.00000       6830.63152    0.34157       0.52298   
3.20000       1.37563       1.10000       1.40000       0.00000       6777.30776    0.33052       0.51604   
3.20000       1.37899       1.10000       1.50000       0.00000       6727.79881    0.32017       0.50946   
3.20000       1.38216       1.10000       1.60000       0.00000       6681.70212    0.31045       0.50321   
3.20000       1.38513       1.10000       1.70000       0.00000       6638.73951    0.30130       0.49727   
3.20000       1.38792       1.10000       1.80000       0.00000       6598.73079    0.29268       0.49160   
3.20000       1.39057       1.10000       1.90000       0.00000       6561.15002    0.28453       0.48620   
3.20000       1.32389       1.20000       0.50000       0.00000       7603.31262    0.48786       0.61025   
3.20000       1.33047       1.20000       0.60000       0.00000       7491.12485    0.46742       0.59848   
3.20000       1.33650       1.20000       0.70000       0.00000       7390.08392    0.44862       0.58759   
3.20000       1.34206       1.20000       0.80000       0.00000       7298.61226    0.43127       0.57747   
3.20000       1.34720       1.20000       0.90000       0.00000       7215.40725    0.41521       0.56802   
3.20000       1.35370       1.20000       1.00000       0.00000       7111.94628    0.40031       0.55848   
3.20000       1.35652       1.20000       1.10000       0.00000       7067.79096    0.38644       0.55084   
3.20000       1.36076       1.20000       1.20000       0.00000       7001.78897    0.37350       0.54298   
3.20000       1.36474       1.20000       1.30000       0.00000       6940.75178    0.36140       0.53556   
3.20000       1.36847       1.20000       1.40000       0.00000       6884.15854    0.35005       0.52854   
3.20000       1.37198       1.20000       1.50000       0.00000       6831.55594    0.33940       0.52188   
3.20000       1.37527       1.20000       1.60000       0.00000       6782.53242    0.32938       0.51555   
3.20000       1.37838       1.20000       1.70000       0.00000       6736.79366    0.31993       0.50953   
3.20000       1.38130       1.20000       1.80000       0.00000       6694.14255    0.31101       0.50379   
3.20000       1.38407       1.20000       1.90000       0.00000       6654.05541    0.30257       0.49831   
3.20000       1.31601       1.30000       0.50000       0.00000       7740.77762    0.50787       0.62232   
3.20000       1.32269       1.30000       0.60000       0.00000       7623.99910    0.48738       0.61053   
3.20000       1.32884       1.30000       0.70000       0.00000       7518.58413    0.46849       0.59961   
3.20000       1.33453       1.30000       0.80000       0.00000       7422.94987    0.45100       0.58945   
3.20000       1.33979       1.30000       0.90000       0.00000       7335.79929    0.43477       0.57996   
3.20000       1.34638       1.30000       1.00000       0.00000       7228.60583    0.41967       0.57035   
3.20000       1.34936       1.30000       1.10000       0.00000       7180.87106    0.40558       0.56266   
