# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
3.30000       1.41239       0.50000       0.50000       0.00000       6457.46650    0.28414       0.48249   
3.30000       1.41680       0.50000       0.60000       0.00000       6397.31437    0.26777       0.47179   
3.30000       1.42074       0.50000       0.70000       0.00000       6344.23185    0.25318       0.46200   
3.30000       1.42428       0.50000       0.80000       0.00000       6297.03858    0.24010       0.45299   
3.30000       1.42748       0.50000       0.90000       0.00000       6254.80250    0.22830       0.44467   
3.30000       1.43249       0.50000       1.00000       0.00000       6189.44960    0.21761       0.43630   
3.30000       1.43317       0.50000       1.10000       0.00000       6180.62617    0.20788       0.42970   
3.30000       1.43573       0.50000       1.20000       0.00000       6147.61319    0.19898       0.42292   
3.30000       1.43809       0.50000       1.30000       0.00000       6117.34214    0.19081       0.41656   
3.30000       1.44028       0.50000       1.40000       0.00000       6089.49965    0.18328       0.41058   
3.30000       1.44231       0.50000       1.50000       0.00000       6063.82397    0.17633       0.40493   
3.30000       1.44420       0.50000       1.60000       0.00000       6040.05799    0.16988       0.39958   
3.30000       1.44596       0.50000       1.70000       0.00000       6018.05196    0.16389       0.39451   
3.30000       1.44759       0.50000       1.80000       0.00000       5997.74266    0.15831       0.38970   
3.30000       1.44912       0.50000       1.90000       0.00000       5978.73446    0.15309       0.38512   
3.30000       1.39808       0.60000       0.50000       0.00000       6657.72545    0.32263       0.50791   
3.30000       1.40307       0.60000       0.60000       0.00000       6586.98197    0.30499       0.49688   
3.30000       1.40754       0.60000       0.70000       0.00000       6524.33242    0.28917       0.48678   
3.30000       1.41158       0.60000       0.80000       0.00000       6468.47117    0.27492       0.47746   
3.30000       1.41525       0.60000       0.90000       0.00000       6418.34360    0.26200       0.46884   
3.30000       1.42060       0.60000       1.00000       0.00000       6346.08430    0.25024       0.46019   
3.30000       1.42178       0.60000       1.10000       0.00000       6330.30172    0.23950       0.45331   
3.30000       1.42472       0.60000       1.20000       0.00000       6291.17800    0.22963       0.44627   
3.30000       1.42744       0.60000       1.30000       0.00000       6255.26329    0.22055       0.43966   
3.30000       1.42997       0.60000       1.40000       0.00000       6222.20332    0.21216       0.43343   
3.30000       1.43231       0.60000       1.50000       0.00000       6191.67301    0.20438       0.42755   
3.30000       1.43450       0.60000       1.60000       0.00000       6163.40434    0.19716       0.42198   
3.30000       1.43654       0.60000       1.70000       0.00000       6137.20033    0.19043       0.41669   
3.30000       1.43844       0.60000       1.80000       0.00000       6112.94875    0.18414       0.41167   
3.30000       1.44022       0.60000       1.90000       0.00000       6090.28121    0.17825       0.40689   
3.30000       1.38510       0.70000       0.50000       0.00000       6846.59727    0.35720       0.52996   
3.30000       1.39055       0.70000       0.60000       0.00000       6766.49714    0.33861       0.51869   
3.30000       1.39546       0.70000       0.70000       0.00000       6695.32613    0.32186       0.50834   
3.30000       1.39991       0.70000       0.80000       0.00000       6631.68657    0.30668       0.49879   
3.30000       1.40396       0.70000       0.90000       0.00000       6574.42787    0.29288       0.48994   
3.30000       1.40961       0.70000       1.00000       0.00000       6495.70264    0.28026       0.48105   
3.30000       1.41120       0.70000       1.10000       0.00000       6473.77395    0.26869       0.47396   
3.30000       1.41446       0.70000       1.20000       0.00000       6429.05409    0.25803       0.46671   
3.30000       1.41749       0.70000       1.30000       0.00000       6387.95507    0.24819       0.45989   
3.30000       1.42030       0.70000       1.40000       0.00000       6350.06472    0.23907       0.45346   
3.30000       1.42292       0.70000       1.50000       0.00000       6315.05381    0.23059       0.44739   
3.30000       1.42537       0.70000       1.60000       0.00000       6282.58349    0.22270       0.44163   
3.30000       1.42766       0.70000       1.70000       0.00000       6252.46106    0.21533       0.43617   
3.30000       1.42979       0.70000       1.80000       0.00000       6224.54673    0.20843       0.43097   
3.30000       1.43179       0.70000       1.90000       0.00000       6198.41718    0.20196       0.42602   
3.30000       1.37327       0.80000       0.50000       0.00000       7025.13920    0.38841       0.54941   
3.30000       1.37908       0.80000       0.60000       0.00000       6936.74548    0.36912       0.53796   
3.30000       1.38434       0.80000       0.70000       0.00000       6857.96847    0.35167       0.52743   
3.30000       1.38912       0.80000       0.80000       0.00000       6787.33064    0.33578       0.51770   
3.30000       1.39350       0.80000       0.90000       0.00000       6723.62633    0.32128       0.50866   
3.30000       1.39941       0.80000       1.00000       0.00000       6638.79551    0.30797       0.49957   
3.30000       1.40133       0.80000       1.10000       0.00000       6611.48241    0.29572       0.49233   
3.30000       1.40487       0.80000       1.20000       0.00000       6561.61834    0.28441       0.48490   
3.30000       1.40816       0.80000       1.30000       0.00000       6515.73010    0.27393       0.47792   
3.30000       1.41123       0.80000       1.40000       0.00000       6473.38654    0.26420       0.47132   
3.30000       1.41409       0.80000       1.50000       0.00000       6434.20127    0.25513       0.46509   
3.30000       1.41676       0.80000       1.60000       0.00000       6397.84713    0.24667       0.45918   
3.30000       1.41926       0.80000       1.70000       0.00000       6364.05589    0.23875       0.45356   
3.30000       1.42160       0.80000       1.80000       0.00000       6332.71828    0.23132       0.44822   
3.30000       1.42380       0.80000       1.90000       0.00000       6303.34581    0.22434       0.44313   
3.30000       1.36242       0.90000       0.50000       0.00000       7194.25628    0.41672       0.56680   
3.30000       1.36852       0.90000       0.60000       0.00000       7098.49766    0.39695       0.55521   
3.30000       1.37407       0.90000       0.70000       0.00000       7012.91650    0.37896       0.54454   
3.30000       1.37913       0.90000       0.80000       0.00000       6935.97704    0.36254       0.53467   
3.30000       1.38377       0.90000       0.90000       0.00000       6866.43921    0.34748       0.52549   
3.30000       1.38989       0.90000       1.00000       0.00000       6776.16094    0.33362       0.51625   
3.30000       1.39211       0.90000       1.10000       0.00000       6743.80289    0.32083       0.50887   
3.30000       1.39588       0.90000       1.20000       0.00000       6689.20665    0.30898       0.50130   
3.30000       1.39940       0.90000       1.30000       0.00000       6638.91454    0.29797       0.49418   
3.30000       1.40268       0.90000       1.40000       0.00000       6592.44328    0.28772       0.48745   
3.30000       1.40575       0.90000       1.50000       0.00000       6549.39505    0.27815       0.48108   
3.30000       1.40862       0.90000       1.60000       0.00000       6509.39898    0.26920       0.47504   
3.30000       1.41131       0.90000       1.70000       0.00000       6472.20314    0.26081       0.46930   
3.30000       1.41383       0.90000       1.80000       0.00000       6437.64356    0.25292       0.46383   
3.30000       1.41621       0.90000       1.90000       0.00000       6405.23184    0.24550       0.45862   
3.30000       1.35244       1.00000       0.50000       0.00000       7354.72167    0.44254       0.58249   
3.30000       1.35877       1.00000       0.60000       0.00000       7252.43265    0.42242       0.57081   
3.30000       1.36454       1.00000       0.70000       0.00000       7160.75597    0.40406       0.56004   
3.30000       1.36983       1.00000       0.80000       0.00000       7078.13584    0.38722       0.55006   
3.30000       1.37470       1.00000       0.90000       0.00000       7003.30509    0.37174       0.54077   
3.30000       1.38099       1.00000       1.00000       0.00000       6908.02873    0.35744       0.53141   
3.30000       1.38346       1.00000       1.10000       0.00000       6871.06440    0.34420       0.52392   
3.30000       1.38744       1.00000       1.20000       0.00000       6812.13447    0.33191       0.51623   
3.30000       1.39115       1.00000       1.30000       0.00000       6757.75836    0.32047       0.50899   
3.30000       1.39462       1.00000       1.40000       0.00000       6707.47173    0.30979       0.50215   
3.30000       1.39786       1.00000       1.50000       0.00000       6660.83253    0.29979       0.49567   
3.30000       1.40091       1.00000       1.60000       0.00000       6617.44608    0.29042       0.48951   
3.30000       1.40377       1.00000       1.70000       0.00000       6577.05633    0.28162       0.48367   
3.30000       1.40646       1.00000       1.80000       0.00000       6539.47479    0.27334       0.47810   
3.30000       1.40899       1.00000       1.90000       0.00000       6504.22184    0.26553       0.47278   
3.30000       1.34322       1.10000       0.50000       0.00000       7507.25297    0.46616       0.59677   
3.30000       1.34973       1.10000       0.60000       0.00000       7399.14032    0.44583       0.58504   
3.30000       1.35569       1.10000       0.70000       0.00000       7302.00810    0.42720       0.57419   
3.30000       1.36116       1.10000       0.80000       0.00000       7214.26324    0.41007       0.56413   
3.30000       1.36621       1.10000       0.90000       0.00000       7134.61695    0.39425       0.55475   
3.30000       1.37264       1.10000       1.00000       0.00000       7034.77384    0.37962       0.54529   
3.30000       1.37533       1.10000       1.10000       0.00000       6993.60916    0.36602       0.53772   
3.30000       1.37948       1.10000       1.20000       0.00000       6930.67164    0.35337       0.52994   
3.30000       1.38336       1.10000       1.30000       0.00000       6872.53816    0.34157       0.52260   
3.30000       1.38699       1.10000       1.40000       0.00000       6818.69538    0.33052       0.51566   
3.30000       1.39040       1.10000       1.50000       0.00000       6768.71155    0.32017       0.50908   
3.30000       1.39360       1.10000       1.60000       0.00000       6722.16550    0.31045       0.50284   
3.30000       1.39661       1.10000       1.70000       0.00000       6678.79541    0.30130       0.49689   
3.30000       1.39944       1.10000       1.80000       0.00000       6638.38247    0.29268       0.49123   
3.30000       1.40211       1.10000       1.90000       0.00000       6600.44630    0.28453       0.48583   
3.30000       1.33467       1.20000       0.50000       0.00000       7652.46185    0.48786       0.60986   
3.30000       1.34132       1.20000       0.60000       0.00000       7539.17307    0.46742       0.59809   
3.30000       1.34743       1.20000       0.70000       0.00000       7437.13507    0.44862       0.58720   
3.30000       1.35305       1.20000       0.80000       0.00000       7344.76240    0.43127       0.57707   
3.30000       1.35825       1.20000       0.90000       0.00000       7260.73747    0.41521       0.56763   
3.30000       1.36480       1.20000       1.00000       0.00000       7156.77394    0.40031       0.55810   
3.30000       1.36768       1.20000       1.10000       0.00000       7111.69621    0.38644       0.55045   
3.30000       1.37197       1.20000       1.20000       0.00000       7045.07574    0.37350       0.54259   
3.30000       1.37600       1.20000       1.30000       0.00000       6983.46324    0.36140       0.53517   
3.30000       1.37977       1.20000       1.40000       0.00000       6926.33137    0.35005       0.52816   
3.30000       1.38331       1.20000       1.50000       0.00000       6873.22274    0.33940       0.52150   
3.30000       1.38665       1.20000       1.60000       0.00000       6823.73485    0.32938       0.51517   
3.30000       1.38979       1.20000       1.70000       0.00000       6777.56432    0.31993       0.50915   
3.30000       1.39275       1.20000       1.80000       0.00000       6734.48987    0.31101       0.50341   
3.30000       1.39555       1.20000       1.90000       0.00000       6694.03877    0.30257       0.49793   
3.30000       1.32672       1.30000       0.50000       0.00000       7790.90469    0.50787       0.62193   
3.30000       1.33348       1.30000       0.60000       0.00000       7672.99761    0.48738       0.61014   
3.30000       1.33970       1.30000       0.70000       0.00000       7566.55869    0.46849       0.59922   
3.30000       1.34545       1.30000       0.80000       0.00000       7469.99681    0.45100       0.58905   
3.30000       1.35077       1.30000       0.90000       0.00000       7382.00272    0.43477       0.57956   
3.30000       1.35742       1.30000       1.00000       0.00000       7274.09854    0.41967       0.56996   
3.30000       1.36045       1.30000       1.10000       0.00000       7225.60415    0.40558       0.56226   
3.30000       1.36487       1.30000       1.20000       0.00000       7155.57783    0.39241       0.55435   
3.30000       1.36902       1.30000       1.30000       0.00000       7090.73821    0.38007       0.54686   
3.30000       1.37292       1.30000       1.40000       0.00000       7030.54551    0.36848       0.53978   
3.30000       1.37658       1.30000       1.50000       0.00000       6974.53976    0.35757       0.53305   
3.30000       1.38004       1.30000       1.60000       0.00000       6922.29430    0.34729       0.52666   
3.30000       1.38329       1.30000       1.70000       0.00000       6873.50381    0.33759       0.52057   
3.30000       1.38636       1.30000       1.80000       0.00000       6827.94652    0.32841       0.51477   
3.30000       1.38928       1.30000       1.90000       0.00000       6785.11347    0.31972       0.50921   
3.30000       1.31930       1.40000       0.50000       0.00000       7923.06919    0.52637       0.63310   
3.30000       1.32614       1.40000       0.60000       0.00000       7801.04728    0.50591       0.62131   
3.30000       1.33246       1.40000       0.70000       0.00000       7690.65777    0.48698       0.61038   
3.30000       1.33830       1.40000       0.80000       0.00000       7590.30458    0.46941       0.60019   
3.30000       1.34373       1.40000       0.90000       0.00000       7498.69448    0.45306       0.59066   
3.30000       1.35044       1.40000       1.00000       0.00000       7387.44045    0.43782       0.58103   
3.30000       1.35362       1.40000       1.10000       0.00000       7335.55149    0.42357       0.57328   
