# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
3.60000       1.44517       0.50000       0.50000       0.00000       6575.86077    0.28414       0.48158   
3.60000       1.44977       0.50000       0.60000       0.00000       6513.44601    0.26777       0.47088   
3.60000       1.45388       0.50000       0.70000       0.00000       6458.35430    0.25318       0.46109   
3.60000       1.45758       0.50000       0.80000       0.00000       6409.38691    0.24010       0.45209   
3.60000       1.46092       0.50000       0.90000       0.00000       6365.54644    0.22830       0.44377   
3.60000       1.46599       0.50000       1.00000       0.00000       6299.66492    0.21761       0.43545   
3.60000       1.46684       0.50000       1.10000       0.00000       6288.72367    0.20788       0.42881   
3.60000       1.46950       0.50000       1.20000       0.00000       6254.59733    0.19898       0.42204   
3.60000       1.47196       0.50000       1.30000       0.00000       6223.30351    0.19081       0.41569   
3.60000       1.47424       0.50000       1.40000       0.00000       6194.52090    0.18328       0.40971   
3.60000       1.47635       0.50000       1.50000       0.00000       6167.98366    0.17633       0.40407   
3.60000       1.47831       0.50000       1.60000       0.00000       6143.43671    0.16988       0.39873   
3.60000       1.48014       0.50000       1.70000       0.00000       6120.71680    0.16389       0.39367   
3.60000       1.48184       0.50000       1.80000       0.00000       6099.69235    0.15831       0.38886   
3.60000       1.48344       0.50000       1.90000       0.00000       6079.96641    0.15309       0.38429   
3.60000       1.43050       0.60000       0.50000       0.00000       6780.26126    0.32263       0.50697   
3.60000       1.43569       0.60000       0.60000       0.00000       6707.05784    0.30499       0.49594   
3.60000       1.44034       0.60000       0.70000       0.00000       6642.22290    0.28917       0.48583   
3.60000       1.44455       0.60000       0.80000       0.00000       6584.41644    0.27492       0.47652   
3.60000       1.44836       0.60000       0.90000       0.00000       6532.53648    0.26200       0.46790   
3.60000       1.45382       0.60000       1.00000       0.00000       6459.17450    0.25024       0.45927   
3.60000       1.45515       0.60000       1.10000       0.00000       6441.55480    0.23950       0.45238   
3.60000       1.45820       0.60000       1.20000       0.00000       6401.16456    0.22963       0.44535   
3.60000       1.46103       0.60000       1.30000       0.00000       6364.09406    0.22055       0.43874   
3.60000       1.46365       0.60000       1.40000       0.00000       6329.96399    0.21216       0.43252   
3.60000       1.46608       0.60000       1.50000       0.00000       6298.48120    0.20438       0.42664   
3.60000       1.46835       0.60000       1.60000       0.00000       6269.33351    0.19716       0.42108   
3.60000       1.47047       0.60000       1.70000       0.00000       6242.30070    0.19043       0.41580   
3.60000       1.47244       0.60000       1.80000       0.00000       6217.28547    0.18414       0.41079   
3.60000       1.47429       0.60000       1.90000       0.00000       6193.80781    0.17825       0.40601   
3.60000       1.41720       0.70000       0.50000       0.00000       6973.02346    0.35720       0.52898   
3.60000       1.42285       0.70000       0.60000       0.00000       6890.27689    0.33861       0.51771   
3.60000       1.42794       0.70000       0.70000       0.00000       6816.76683    0.32186       0.50736   
3.60000       1.43256       0.70000       0.80000       0.00000       6751.03658    0.30668       0.49781   
3.60000       1.43677       0.70000       0.90000       0.00000       6691.89501    0.29288       0.48896   
3.60000       1.44253       0.70000       1.00000       0.00000       6612.08535    0.28026       0.48010   
3.60000       1.44428       0.70000       1.10000       0.00000       6588.05130    0.26869       0.47300   
3.60000       1.44767       0.70000       1.20000       0.00000       6541.94013    0.25803       0.46575   
3.60000       1.45080       0.70000       1.30000       0.00000       6499.56123    0.24819       0.45894   
3.60000       1.45372       0.70000       1.40000       0.00000       6460.49721    0.23907       0.45252   
3.60000       1.45644       0.70000       1.50000       0.00000       6424.38533    0.23059       0.44645   
3.60000       1.45898       0.70000       1.60000       0.00000       6390.95346    0.22270       0.44070   
3.60000       1.46135       0.70000       1.70000       0.00000       6359.89890    0.21533       0.43524   
3.60000       1.46356       0.70000       1.80000       0.00000       6331.15025    0.20843       0.43005   
3.60000       1.46564       0.70000       1.90000       0.00000       6304.15396    0.20196       0.42511   
3.60000       1.40506       0.80000       0.50000       0.00000       7155.21892    0.38841       0.54841   
3.60000       1.41108       0.80000       0.60000       0.00000       7064.04243    0.36912       0.53695   
3.60000       1.41654       0.80000       0.70000       0.00000       6982.77793    0.35167       0.52642   
3.60000       1.42150       0.80000       0.80000       0.00000       6909.91400    0.33578       0.51669   
3.60000       1.42603       0.80000       0.90000       0.00000       6844.20568    0.32128       0.50766   
3.60000       1.43206       0.80000       1.00000       0.00000       6758.12293    0.30797       0.49860   
3.60000       1.43415       0.80000       1.10000       0.00000       6728.63391    0.29572       0.49133   
3.60000       1.43782       0.80000       1.20000       0.00000       6677.28598    0.28441       0.48391   
3.60000       1.44123       0.80000       1.30000       0.00000       6630.02725    0.27393       0.47693   
3.60000       1.44440       0.80000       1.40000       0.00000       6586.41385    0.26420       0.47034   
3.60000       1.44736       0.80000       1.50000       0.00000       6546.05294    0.25513       0.46411   
3.60000       1.45013       0.80000       1.60000       0.00000       6508.59760    0.24667       0.45821   
3.60000       1.45273       0.80000       1.70000       0.00000       6473.80055    0.23875       0.45260   
