# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
1.80000       1.20054       0.50000       0.50000       0.00000       5735.19337    0.28414       0.48874   
1.80000       1.20385       0.50000       0.60000       0.00000       5688.07681    0.26777       0.47802   
1.80000       1.20680       0.50000       0.70000       0.00000       5646.48803    0.25318       0.46820   
1.80000       1.20944       0.50000       0.80000       0.00000       5609.51216    0.24010       0.45916   
1.80000       1.21183       0.50000       0.90000       0.00000       5576.41350    0.22830       0.45080   
1.80000       1.21400       0.50000       1.00000       0.00000       5546.62580    0.21761       0.44302   
1.80000       1.21612       0.50000       1.10000       0.00000       5517.68506    0.20788       0.43572   
1.80000       1.21802       0.50000       1.20000       0.00000       5491.89307    0.19898       0.42890   
1.80000       1.21977       0.50000       1.30000       0.00000       5468.24324    0.19081       0.42250   
1.80000       1.22139       0.50000       1.40000       0.00000       5446.48887    0.18328       0.41646   
1.80000       1.22289       0.50000       1.50000       0.00000       5426.43094    0.17633       0.41077   
1.80000       1.22426       0.50000       1.60000       0.00000       5408.32421    0.16988       0.40539   
1.80000       1.22552       0.50000       1.70000       0.00000       5391.67509    0.16389       0.40029   
1.80000       1.22671       0.50000       1.80000       0.00000       5375.96150    0.15831       0.39544   
1.80000       1.22783       0.50000       1.90000       0.00000       5361.24589    0.15309       0.39082   
1.80000       1.18860       0.60000       0.50000       0.00000       5909.76718    0.32263       0.51444   
1.80000       1.19241       0.60000       0.60000       0.00000       5853.30708    0.30499       0.50340   
1.80000       1.19583       0.60000       0.70000       0.00000       5803.31267    0.28917       0.49327   
1.80000       1.19890       0.60000       0.80000       0.00000       5758.73840    0.27492       0.48393   
1.80000       1.20169       0.60000       0.90000       0.00000       5718.72928    0.26200       0.47528   
1.80000       1.20423       0.60000       1.00000       0.00000       5682.63755    0.25024       0.46722   
1.80000       1.20671       0.60000       1.10000       0.00000       5647.72825    0.23950       0.45964   
1.80000       1.20893       0.60000       1.20000       0.00000       5616.59415    0.22963       0.45256   
1.80000       1.21099       0.60000       1.30000       0.00000       5588.01851    0.22055       0.44591   
1.80000       1.21290       0.60000       1.40000       0.00000       5561.70630    0.21216       0.43963   
1.80000       1.21467       0.60000       1.50000       0.00000       5537.41880    0.20438       0.43371   
1.80000       1.21629       0.60000       1.60000       0.00000       5515.36767    0.19716       0.42810   
1.80000       1.21778       0.60000       1.70000       0.00000       5495.06791    0.19043       0.42279   
1.80000       1.21920       0.60000       1.80000       0.00000       5475.92542    0.18414       0.41773   
1.80000       1.22053       0.60000       1.90000       0.00000       5458.01932    0.17825       0.41291   
1.80000       1.17776       0.70000       0.50000       0.00000       6074.49335    0.35720       0.53672   
1.80000       1.18197       0.70000       0.60000       0.00000       6009.76786    0.33861       0.52544   
1.80000       1.18577       0.70000       0.70000       0.00000       5952.27455    0.32186       0.51507   
1.80000       1.18920       0.70000       0.80000       0.00000       5900.85960    0.30668       0.50550   
1.80000       1.19232       0.70000       0.90000       0.00000       5854.61377    0.29288       0.49662   
1.80000       1.19518       0.70000       1.00000       0.00000       5812.79158    0.28026       0.48835   
1.80000       1.19795       0.70000       1.10000       0.00000       5772.44491    0.26869       0.48055   
1.80000       1.20046       0.70000       1.20000       0.00000       5736.40961    0.25803       0.47326   
1.80000       1.20278       0.70000       1.30000       0.00000       5703.29801    0.24819       0.46640   
1.80000       1.20493       0.70000       1.40000       0.00000       5672.77702    0.23907       0.45993   
1.80000       1.20693       0.70000       1.50000       0.00000       5644.56436    0.23059       0.45382   
1.80000       1.20877       0.70000       1.60000       0.00000       5618.84301    0.22270       0.44803   
1.80000       1.21048       0.70000       1.70000       0.00000       5595.13970    0.21533       0.44254   
1.80000       1.21209       0.70000       1.80000       0.00000       5572.81060    0.20843       0.43731   
1.80000       1.21361       0.70000       1.90000       0.00000       5551.89512    0.20196       0.43232   
1.80000       1.16786       0.80000       0.50000       0.00000       6230.25767    0.38841       0.55635   
1.80000       1.17240       0.80000       0.60000       0.00000       6158.19022    0.36912       0.54490   
1.80000       1.17650       0.80000       0.70000       0.00000       6093.98673    0.35167       0.53436   
1.80000       1.18023       0.80000       0.80000       0.00000       6036.42577    0.33578       0.52461   
1.80000       1.18363       0.80000       0.90000       0.00000       5984.53016    0.32128       0.51556   
1.80000       1.18675       0.80000       1.00000       0.00000       5937.48851    0.30797       0.50711   
1.80000       1.18978       0.80000       1.10000       0.00000       5892.18497    0.29572       0.49913   
1.80000       1.19253       0.80000       1.20000       0.00000       5851.64855    0.28441       0.49167   
1.80000       1.19507       0.80000       1.30000       0.00000       5814.35626    0.27393       0.48465   
1.80000       1.19744       0.80000       1.40000       0.00000       5779.93888    0.26420       0.47802   
1.80000       1.19964       0.80000       1.50000       0.00000       5748.08806    0.25513       0.47175   
1.80000       1.20168       0.80000       1.60000       0.00000       5718.95465    0.24667       0.46581   
1.80000       1.20357       0.80000       1.70000       0.00000       5692.06926    0.23875       0.46017   
1.80000       1.20536       0.80000       1.80000       0.00000       5666.74548    0.23132       0.45479   
1.80000       1.20704       0.80000       1.90000       0.00000       5643.01796    0.22434       0.44966   
1.80000       1.15879       0.90000       0.50000       0.00000       6377.80221    0.41672       0.57389   
1.80000       1.16358       0.90000       0.60000       0.00000       6299.22792    0.39695       0.56232   
1.80000       1.16794       0.90000       0.70000       0.00000       6229.02422    0.37896       0.55165   
1.80000       1.17191       0.90000       0.80000       0.00000       6165.91588    0.36254       0.54176   
1.80000       1.17555       0.90000       0.90000       0.00000       6108.88610    0.34748       0.53257   
1.80000       1.17889       0.90000       1.00000       0.00000       6057.10012    0.33362       0.52398   
1.80000       1.18214       0.90000       1.10000       0.00000       6007.26577    0.32083       0.51586   
1.80000       1.18508       0.90000       1.20000       0.00000       5962.59169    0.30898       0.50826   
1.80000       1.18782       0.90000       1.30000       0.00000       5921.43775    0.29797       0.50110   
1.80000       1.19038       0.90000       1.40000       0.00000       5883.41305    0.28772       0.49434   
1.80000       1.19276       0.90000       1.50000       0.00000       5848.18324    0.27815       0.48793   
1.80000       1.19497       0.90000       1.60000       0.00000       5815.86980    0.26920       0.48187   
1.80000       1.19702       0.90000       1.70000       0.00000       5786.01035    0.26081       0.47610   
1.80000       1.19896       0.90000       1.80000       0.00000       5757.89035    0.25292       0.47060   
1.80000       1.20080       0.90000       1.90000       0.00000       5731.51456    0.24550       0.46536   
1.80000       1.15043       1.00000       0.50000       0.00000       6517.82008    0.44254       0.58972   
1.80000       1.15544       1.00000       0.60000       0.00000       6433.43972    0.42242       0.57806   
1.80000       1.16000       1.00000       0.70000       0.00000       6357.85395    0.40406       0.56729   
1.80000       1.16417       1.00000       0.80000       0.00000       6289.75627    0.38722       0.55730   
1.80000       1.16800       1.00000       0.90000       0.00000       6228.07184    0.37174       0.54800   
1.80000       1.17153       1.00000       1.00000       0.00000       6171.95644    0.35744       0.53930   
1.80000       1.17496       1.00000       1.10000       0.00000       6117.97140    0.34420       0.53107   
1.80000       1.17808       1.00000       1.20000       0.00000       6069.48698    0.33191       0.52336   
1.80000       1.18099       1.00000       1.30000       0.00000       6024.77065    0.32047       0.51609   
1.80000       1.18371       1.00000       1.40000       0.00000       5983.39836    0.30979       0.50921   
1.80000       1.18625       1.00000       1.50000       0.00000       5945.02749    0.29979       0.50270   
1.80000       1.18860       1.00000       1.60000       0.00000       5909.75376    0.29042       0.49652   
1.80000       1.19080       1.00000       1.70000       0.00000       5877.11052    0.28162       0.49065   
1.80000       1.19288       1.00000       1.80000       0.00000       5846.36648    0.27334       0.48505   
1.80000       1.19485       1.00000       1.90000       0.00000       5817.50823    0.26553       0.47970   
1.80000       1.14270       1.10000       0.50000       0.00000       6650.89777    0.46616       0.60411   
