# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
1.30000       1.09674       0.50000       0.50000       0.00000       5432.99806    0.28414       0.49251   
1.30000       1.09959       0.50000       0.60000       0.00000       5390.80367    0.26777       0.48174   
1.30000       1.10213       0.50000       0.70000       0.00000       5353.64553    0.25318       0.47189   
1.30000       1.10441       0.50000       0.80000       0.00000       5320.66481    0.24010       0.46281   
1.30000       1.10645       0.50000       0.90000       0.00000       5291.19742    0.22830       0.45441   
1.30000       1.10830       0.50000       1.00000       0.00000       5264.70889    0.21761       0.44660   
1.30000       1.11022       0.50000       1.10000       0.00000       5237.52633    0.20788       0.43922   
1.30000       1.11187       0.50000       1.20000       0.00000       5214.15783    0.19898       0.43235   
1.30000       1.11340       0.50000       1.30000       0.00000       5192.75225    0.19081       0.42590   
1.30000       1.11481       0.50000       1.40000       0.00000       5173.07657    0.18328       0.41983   
1.30000       1.11612       0.50000       1.50000       0.00000       5154.94712    0.17633       0.41410   
1.30000       1.11729       0.50000       1.60000       0.00000       5138.64755    0.16988       0.40868   
1.30000       1.11837       0.50000       1.70000       0.00000       5123.78264    0.16389       0.40354   
1.30000       1.11940       0.50000       1.80000       0.00000       5109.70193    0.15831       0.39866   
1.30000       1.12036       0.50000       1.90000       0.00000       5096.51941    0.15309       0.39400   
1.30000       1.08599       0.60000       0.50000       0.00000       5595.89170    0.32263       0.51837   
1.30000       1.08931       0.60000       0.60000       0.00000       5544.92514    0.30499       0.50729   
1.30000       1.09228       0.60000       0.70000       0.00000       5499.87489    0.28917       0.49713   
1.30000       1.09495       0.60000       0.80000       0.00000       5459.75564    0.27492       0.48775   
1.30000       1.09736       0.60000       0.90000       0.00000       5423.80985    0.26200       0.47906   
1.30000       1.09955       0.60000       1.00000       0.00000       5391.41553    0.25024       0.47098   
1.30000       1.10178       0.60000       1.10000       0.00000       5358.74952    0.23950       0.46332   
1.30000       1.10373       0.60000       1.20000       0.00000       5330.38618    0.22963       0.45620   
1.30000       1.10553       0.60000       1.30000       0.00000       5304.37823    0.22055       0.44950   
1.30000       1.10720       0.60000       1.40000       0.00000       5280.44842    0.21216       0.44319   
1.30000       1.10875       0.60000       1.50000       0.00000       5258.37149    0.20438       0.43722   
1.30000       1.11016       0.60000       1.60000       0.00000       5238.42094    0.19716       0.43158   
1.30000       1.11145       0.60000       1.70000       0.00000       5220.14830    0.19043       0.42623   
1.30000       1.11268       0.60000       1.80000       0.00000       5202.87188    0.18414       0.42114   
1.30000       1.11383       0.60000       1.90000       0.00000       5186.70542    0.17825       0.41628   
1.30000       1.07623       0.70000       0.50000       0.00000       5749.59159    0.35720       0.54078   
1.30000       1.07992       0.70000       0.60000       0.00000       5690.85894    0.33861       0.52947   
1.30000       1.08323       0.70000       0.70000       0.00000       5638.76329    0.32186       0.51907   
1.30000       1.08623       0.70000       0.80000       0.00000       5592.23211    0.30668       0.50947   
1.30000       1.08895       0.70000       0.90000       0.00000       5550.42865    0.29288       0.50055   
1.30000       1.09143       0.70000       1.00000       0.00000       5512.66664    0.28026       0.49225   
1.30000       1.09393       0.70000       1.10000       0.00000       5475.00103    0.26869       0.48438   
1.30000       1.09613       0.70000       1.20000       0.00000       5442.05498    0.25803       0.47705   
1.30000       1.09817       0.70000       1.30000       0.00000       5411.80845    0.24819       0.47015   
1.30000       1.10006       0.70000       1.40000       0.00000       5383.94543    0.23907       0.46364   
1.30000       1.10182       0.70000       1.50000       0.00000       5358.21042    0.23059       0.45748   
1.30000       1.10342       0.70000       1.60000       0.00000       5334.87080    0.22270       0.45166   
1.30000       1.10491       0.70000       1.70000       0.00000       5313.41151    0.21533       0.44614   
1.30000       1.10632       0.70000       1.80000       0.00000       5293.15303    0.20843       0.44087   
1.30000       1.10764       0.70000       1.90000       0.00000       5274.18318    0.20196       0.43585   
1.30000       1.06731       0.80000       0.50000       0.00000       5894.89806    0.38841       0.56052   
1.30000       1.07130       0.80000       0.60000       0.00000       5829.27752    0.36912       0.54904   
1.30000       1.07490       0.80000       0.70000       0.00000       5770.88932    0.35167       0.53847   
1.30000       1.07817       0.80000       0.80000       0.00000       5718.59726    0.33578       0.52869   
1.30000       1.08115       0.80000       0.90000       0.00000       5671.48525    0.32128       0.51961   
1.30000       1.08387       0.80000       1.00000       0.00000       5628.82409    0.30797       0.51113   
1.30000       1.08660       0.80000       1.10000       0.00000       5586.59925    0.29572       0.50309   
1.30000       1.08902       0.80000       1.20000       0.00000       5549.44579    0.28441       0.49559   
1.30000       1.09126       0.80000       1.30000       0.00000       5515.29473    0.27393       0.48853   
1.30000       1.09334       0.80000       1.40000       0.00000       5483.79232    0.26420       0.48186   
1.30000       1.09529       0.80000       1.50000       0.00000       5454.65969    0.25513       0.47554   
1.30000       1.09707       0.80000       1.60000       0.00000       5428.16881    0.24667       0.46957   
1.30000       1.09872       0.80000       1.70000       0.00000       5403.73719    0.23875       0.46390   
