# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
0.80000       0.95570       0.50000       0.50000       0.00000       5052.88812    0.28414       0.49795   
0.80000       0.95804       0.50000       0.60000       0.00000       5015.86041    0.26777       0.48710   
0.80000       0.96012       0.50000       0.70000       0.00000       4983.39721    0.25318       0.47717   
0.80000       0.96197       0.50000       0.80000       0.00000       4954.72606    0.24010       0.46802   
0.80000       0.96362       0.50000       0.90000       0.00000       4929.17475    0.22830       0.45954   
0.80000       0.96512       0.50000       1.00000       0.00000       4906.30481    0.21761       0.45167   
0.80000       0.96678       0.50000       1.10000       0.00000       4881.06614    0.20788       0.44418   
0.80000       0.96816       0.50000       1.20000       0.00000       4860.27179    0.19898       0.43724   
0.80000       0.96942       0.50000       1.30000       0.00000       4841.27322    0.19081       0.43072   
0.80000       0.97059       0.50000       1.40000       0.00000       4823.84853    0.18328       0.42457   
0.80000       0.97165       0.50000       1.50000       0.00000       4807.97860    0.17633       0.41878   
0.80000       0.97259       0.50000       1.60000       0.00000       4794.12025    0.16988       0.41331   
0.80000       0.97347       0.50000       1.70000       0.00000       4781.07314    0.16389       0.40812   
0.80000       0.97431       0.50000       1.80000       0.00000       4768.75422    0.15831       0.40318   
0.80000       0.97510       0.50000       1.90000       0.00000       4757.22085    0.15309       0.39847   
0.80000       0.94653       0.60000       0.50000       0.00000       5201.14957    0.32263       0.52406   
0.80000       0.94928       0.60000       0.60000       0.00000       5156.10160    0.30499       0.51290   
0.80000       0.95173       0.60000       0.70000       0.00000       5116.35549    0.28917       0.50266   
0.80000       0.95393       0.60000       0.80000       0.00000       5081.02654    0.27492       0.49322   
0.80000       0.95591       0.60000       0.90000       0.00000       5049.50122    0.26200       0.48446   
0.80000       0.95770       0.60000       1.00000       0.00000       5021.15982    0.25024       0.47631   
0.80000       0.95965       0.60000       1.10000       0.00000       4990.74921    0.23950       0.46855   
0.80000       0.96128       0.60000       1.20000       0.00000       4965.41320    0.22963       0.46134   
0.80000       0.96278       0.60000       1.30000       0.00000       4942.23216    0.22055       0.45457   
0.80000       0.96416       0.60000       1.40000       0.00000       4920.94184    0.21216       0.44819   
0.80000       0.96544       0.60000       1.50000       0.00000       4901.47782    0.20438       0.44216   
0.80000       0.96657       0.60000       1.60000       0.00000       4884.30840    0.19716       0.43647   
0.80000       0.96763       0.60000       1.70000       0.00000       4868.17434    0.19043       0.43107   
0.80000       0.96864       0.60000       1.80000       0.00000       4852.97162    0.18414       0.42592   
0.80000       0.96959       0.60000       1.90000       0.00000       4838.73364    0.17825       0.42101   
0.80000       0.93819       0.70000       0.50000       0.00000       5341.04234    0.35720       0.54666   
0.80000       0.94126       0.70000       0.60000       0.00000       5288.90220    0.33861       0.53528   
0.80000       0.94402       0.70000       0.70000       0.00000       5242.72595    0.32186       0.52481   
0.80000       0.94650       0.70000       0.80000       0.00000       5201.54719    0.30668       0.51514   
0.80000       0.94876       0.70000       0.90000       0.00000       5164.58970    0.29288       0.50616   
0.80000       0.95081       0.70000       1.00000       0.00000       5131.23808    0.28026       0.49780   
0.80000       0.95300       0.70000       1.10000       0.00000       5095.96271    0.26869       0.48981   
0.80000       0.95484       0.70000       1.20000       0.00000       5066.41640    0.25803       0.48241   
0.80000       0.95655       0.70000       1.30000       0.00000       5039.36853    0.24819       0.47544   
0.80000       0.95813       0.70000       1.40000       0.00000       5014.50645    0.23907       0.46886   
0.80000       0.95958       0.70000       1.50000       0.00000       4991.70833    0.23059       0.46265   
0.80000       0.96089       0.70000       1.60000       0.00000       4971.46070    0.22270       0.45678   
0.80000       0.96211       0.70000       1.70000       0.00000       4952.45030    0.21533       0.45119   
0.80000       0.96327       0.70000       1.80000       0.00000       4934.54952    0.20843       0.44587   
0.80000       0.96437       0.70000       1.90000       0.00000       4917.77990    0.20196       0.44080   
0.80000       0.93057       0.80000       0.50000       0.00000       5473.27413    0.38841       0.56655   
0.80000       0.93391       0.80000       0.60000       0.00000       5414.85087    0.36912       0.55501   
0.80000       0.93691       0.80000       0.70000       0.00000       5362.93814    0.35167       0.54438   
0.80000       0.93963       0.80000       0.80000       0.00000       5316.50006    0.33578       0.53454   
0.80000       0.94211       0.80000       0.90000       0.00000       5274.71038    0.32128       0.52539   
0.80000       0.94437       0.80000       1.00000       0.00000       5236.90117    0.30797       0.51686   
0.80000       0.94676       0.80000       1.10000       0.00000       5197.34756    0.29572       0.50870   
0.80000       0.94881       0.80000       1.20000       0.00000       5163.75521    0.28441       0.50113   
0.80000       0.95070       0.80000       1.30000       0.00000       5133.00407    0.27393       0.49400   
0.80000       0.95245       0.80000       1.40000       0.00000       5104.77608    0.26420       0.48726   
0.80000       0.95406       0.80000       1.50000       0.00000       5078.86327    0.25513       0.48089   
0.80000       0.95552       0.80000       1.60000       0.00000       5055.74260    0.24667       0.47487   
0.80000       0.95689       0.80000       1.70000       0.00000       5034.04184    0.23875       0.46915   
0.80000       0.95818       0.80000       1.80000       0.00000       5013.61648    0.23132       0.46368   
0.80000       0.95941       0.80000       1.90000       0.00000       4994.47347    0.22434       0.45847   
0.80000       0.92358       0.90000       0.50000       0.00000       5598.46843    0.41672       0.58430   
0.80000       0.92713       0.90000       0.60000       0.00000       5534.47432    0.39695       0.57264   
0.80000       0.93034       0.90000       0.70000       0.00000       5477.43622    0.37896       0.56189   
0.80000       0.93325       0.90000       0.80000       0.00000       5426.26655    0.36254       0.55192   
0.80000       0.93591       0.90000       0.90000       0.00000       5380.10594    0.34748       0.54265   
0.80000       0.93835       0.90000       1.00000       0.00000       5338.24299    0.33362       0.53398   
0.80000       0.94091       0.90000       1.10000       0.00000       5294.85995    0.32083       0.52569   
0.80000       0.94312       0.90000       1.20000       0.00000       5257.72111    0.30898       0.51799   
0.80000       0.94517       0.90000       1.30000       0.00000       5223.59312    0.29797       0.51072   
0.80000       0.94707       0.90000       1.40000       0.00000       5192.12710    0.28772       0.50385   
0.80000       0.94884       0.90000       1.50000       0.00000       5163.22074    0.27815       0.49735   
0.80000       0.95043       0.90000       1.60000       0.00000       5137.35470    0.26920       0.49121   
0.80000       0.95193       0.90000       1.70000       0.00000       5113.09510    0.26081       0.48536   
0.80000       0.95335       0.90000       1.80000       0.00000       5090.29156    0.25292       0.47978   
0.80000       0.95469       0.90000       1.90000       0.00000       5068.92102    0.24550       0.47445   
0.80000       0.91715       1.00000       0.50000       0.00000       5717.18613    0.44254       0.60028   
0.80000       0.92086       1.00000       0.60000       0.00000       5648.24538    0.42242       0.58856   
0.80000       0.92424       1.00000       0.70000       0.00000       5586.62135    0.40406       0.57772   
0.80000       0.92731       1.00000       0.80000       0.00000       5531.19696    0.38722       0.56766   
0.80000       0.93013       1.00000       0.90000       0.00000       5481.07526    0.37174       0.55829   
0.80000       0.93272       1.00000       1.00000       0.00000       5435.52507    0.35744       0.54952   
0.80000       0.93542       1.00000       1.10000       0.00000       5388.64555    0.34420       0.54112   
0.80000       0.93777       1.00000       1.20000       0.00000       5348.24953    0.33191       0.53331   
0.80000       0.93995       1.00000       1.30000       0.00000       5311.07328    0.32047       0.52593   
0.80000       0.94199       1.00000       1.40000       0.00000       5276.74534    0.30979       0.51896   
0.80000       0.94388       1.00000       1.50000       0.00000       5245.08188    0.29979       0.51236   
0.80000       0.94560       1.00000       1.60000       0.00000       5216.48852    0.29042       0.50610   
0.80000       0.94722       1.00000       1.70000       0.00000       5189.81745    0.28162       0.50015   
0.80000       0.94874       1.00000       1.80000       0.00000       5164.76693    0.27334       0.49447   
0.80000       0.95019       1.00000       1.90000       0.00000       5141.25318    0.26553       0.48904   
0.80000       0.91120       1.10000       0.50000       0.00000       5829.92220    0.46616       0.61481   
0.80000       0.91505       1.10000       0.60000       0.00000       5756.58922    0.44583       0.60304   
0.80000       0.91856       1.10000       0.70000       0.00000       5690.86309    0.42720       0.59215   
0.80000       0.92177       1.10000       0.80000       0.00000       5631.60385    0.41007       0.58202   
0.80000       0.92472       1.10000       0.90000       0.00000       5577.89408    0.39425       0.57258   
0.80000       0.92744       1.10000       1.00000       0.00000       5528.98711    0.37962       0.56373   
0.80000       0.93025       1.10000       1.10000       0.00000       5478.91558    0.36602       0.55525   
0.80000       0.93272       1.10000       1.20000       0.00000       5435.52455    0.35337       0.54735   
0.80000       0.93502       1.10000       1.30000       0.00000       5395.53409    0.34157       0.53989   
0.80000       0.93717       1.10000       1.40000       0.00000       5358.55916    0.33052       0.53283   
0.80000       0.93917       1.10000       1.50000       0.00000       5324.33987    0.32017       0.52613   
0.80000       0.94100       1.10000       1.60000       0.00000       5293.25698    0.31045       0.51979   
0.80000       0.94273       1.10000       1.70000       0.00000       5264.25695    0.30130       0.51375   
0.80000       0.94436       1.10000       1.80000       0.00000       5237.09133    0.29268       0.50799   
0.80000       0.94590       1.10000       1.90000       0.00000       5211.57148    0.28453       0.50247   
0.80000       0.90568       1.20000       0.50000       0.00000       5937.12645    0.48786       0.62809   
0.80000       0.90964       1.20000       0.60000       0.00000       5859.89089    0.46742       0.61630   
