# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
3.70000       1.45561       0.50000       0.50000       0.00000       6614.21557    0.28414       0.48130   
3.70000       1.46027       0.50000       0.60000       0.00000       6551.05792    0.26777       0.47060   
3.70000       1.46443       0.50000       0.70000       0.00000       6495.31991    0.25318       0.46081   
3.70000       1.46818       0.50000       0.80000       0.00000       6445.76953    0.24010       0.45181   
3.70000       1.47156       0.50000       0.90000       0.00000       6401.40917    0.22830       0.44349   
3.70000       1.47666       0.50000       1.00000       0.00000       6335.36141    0.21761       0.43518   
3.70000       1.47756       0.50000       1.10000       0.00000       6323.77077    0.20788       0.42854   
3.70000       1.48025       0.50000       1.20000       0.00000       6289.30524    0.19898       0.42177   
3.70000       1.48274       0.50000       1.30000       0.00000       6257.70968    0.19081       0.41542   
3.70000       1.48504       0.50000       1.40000       0.00000       6228.64427    0.18328       0.40944   
3.70000       1.48718       0.50000       1.50000       0.00000       6201.83680    0.17633       0.40380   
3.70000       1.48917       0.50000       1.60000       0.00000       6177.05686    0.16988       0.39847   
3.70000       1.49101       0.50000       1.70000       0.00000       6154.10357    0.16389       0.39341   
3.70000       1.49273       0.50000       1.80000       0.00000       6132.86357    0.15831       0.38860   
3.70000       1.49435       0.50000       1.90000       0.00000       6112.95504    0.15309       0.38403   
3.70000       1.44082       0.60000       0.50000       0.00000       6819.95213    0.32263       0.50667   
3.70000       1.44607       0.60000       0.60000       0.00000       6745.93487    0.30499       0.49564   
3.70000       1.45078       0.60000       0.70000       0.00000       6680.39121    0.28917       0.48554   
3.70000       1.45504       0.60000       0.80000       0.00000       6621.95084    0.27492       0.47623   
3.70000       1.45890       0.60000       0.90000       0.00000       6569.50366    0.26200       0.46761   
3.70000       1.46438       0.60000       1.00000       0.00000       6496.04659    0.25024       0.45900   
3.70000       1.46577       0.60000       1.10000       0.00000       6477.59510    0.23950       0.45210   
3.70000       1.46886       0.60000       1.20000       0.00000       6436.83259    0.22963       0.44506   
3.70000       1.47171       0.60000       1.30000       0.00000       6399.43340    0.22055       0.43846   
3.70000       1.47436       0.60000       1.40000       0.00000       6364.99724    0.21216       0.43224   
3.70000       1.47682       0.60000       1.50000       0.00000       6333.21279    0.20438       0.42636   
3.70000       1.47912       0.60000       1.60000       0.00000       6303.79963    0.19716       0.42080   
3.70000       1.48126       0.60000       1.70000       0.00000       6276.50337    0.19043       0.41553   
3.70000       1.48325       0.60000       1.80000       0.00000       6251.26690    0.18414       0.41051   
3.70000       1.48513       0.60000       1.90000       0.00000       6227.55329    0.17825       0.40574   
3.70000       1.42741       0.70000       0.50000       0.00000       7013.95564    0.35720       0.52868   
3.70000       1.43313       0.70000       0.60000       0.00000       6930.35324    0.33861       0.51740   
3.70000       1.43828       0.70000       0.70000       0.00000       6856.08009    0.32186       0.50706   
3.70000       1.44296       0.70000       0.80000       0.00000       6789.66285    0.30668       0.49751   
3.70000       1.44722       0.70000       0.90000       0.00000       6729.90877    0.29288       0.48866   
3.70000       1.45302       0.70000       1.00000       0.00000       6649.58034    0.28026       0.47980   
3.70000       1.45481       0.70000       1.10000       0.00000       6625.03383    0.26869       0.47270   
3.70000       1.45824       0.70000       1.20000       0.00000       6578.49952    0.25803       0.46545   
3.70000       1.46141       0.70000       1.30000       0.00000       6535.73856    0.24819       0.45864   
3.70000       1.46436       0.70000       1.40000       0.00000       6496.34895    0.23907       0.45222   
3.70000       1.46710       0.70000       1.50000       0.00000       6459.94131    0.23059       0.44615   
3.70000       1.46966       0.70000       1.60000       0.00000       6426.21845    0.22270       0.44041   
3.70000       1.47206       0.70000       1.70000       0.00000       6394.90283    0.21533       0.43495   
3.70000       1.47429       0.70000       1.80000       0.00000       6365.87747    0.20843       0.42977   
3.70000       1.47640       0.70000       1.90000       0.00000       6338.63575    0.20196       0.42482   
3.70000       1.41518       0.80000       0.50000       0.00000       7197.32561    0.38841       0.54809   
3.70000       1.42127       0.80000       0.60000       0.00000       7105.23094    0.36912       0.53664   
3.70000       1.42679       0.80000       0.70000       0.00000       7023.16579    0.35167       0.52611   
3.70000       1.43180       0.80000       0.80000       0.00000       6949.58144    0.33578       0.51638   
3.70000       1.43639       0.80000       0.90000       0.00000       6883.22361    0.32128       0.50734   
3.70000       1.44250       0.80000       1.00000       0.00000       6796.20069    0.30797       0.49828   
3.70000       1.44460       0.80000       1.10000       0.00000       6766.54314    0.29572       0.49102   
3.70000       1.44831       0.80000       1.20000       0.00000       6714.70645    0.28441       0.48360   
3.70000       1.45175       0.80000       1.30000       0.00000       6667.00876    0.27393       0.47662   
3.70000       1.45496       0.80000       1.40000       0.00000       6623.00838    0.26420       0.47004   
3.70000       1.45795       0.80000       1.50000       0.00000       6582.31394    0.25513       0.46381   
3.70000       1.46075       0.80000       1.60000       0.00000       6544.57063    0.24667       0.45791   
3.70000       1.46337       0.80000       1.70000       0.00000       6509.49899    0.23875       0.45230   
3.70000       1.46582       0.80000       1.80000       0.00000       6476.95095    0.23132       0.44697   
3.70000       1.46813       0.80000       1.90000       0.00000       6446.37918    0.22434       0.44189   
3.70000       1.40398       0.90000       0.50000       0.00000       7370.99273    0.41672       0.56545   
3.70000       1.41036       0.90000       0.60000       0.00000       7271.36998    0.39695       0.55386   
3.70000       1.41617       0.90000       0.70000       0.00000       7182.33605    0.37896       0.54319   
3.70000       1.42147       0.90000       0.80000       0.00000       7102.29965    0.36254       0.53332   
