# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
2.10000       1.25236       0.50000       0.50000       0.00000       5894.47300    0.28414       0.48697   
2.10000       1.25591       0.50000       0.60000       0.00000       5844.54514    0.26777       0.47626   
2.10000       1.25909       0.50000       0.70000       0.00000       5800.43201    0.25318       0.46645   
2.10000       1.26194       0.50000       0.80000       0.00000       5761.17856    0.24010       0.45743   
2.10000       1.26452       0.50000       0.90000       0.00000       5726.02331    0.22830       0.44908   
2.10000       1.26686       0.50000       1.00000       0.00000       5694.34000    0.21761       0.44132   
2.10000       1.26907       0.50000       1.10000       0.00000       5664.65047    0.20788       0.43406   
2.10000       1.27110       0.50000       1.20000       0.00000       5637.48216    0.19898       0.42726   
2.10000       1.27298       0.50000       1.30000       0.00000       5612.55740    0.19081       0.42087   
2.10000       1.27472       0.50000       1.40000       0.00000       5589.62217    0.18328       0.41486   
2.10000       1.27633       0.50000       1.50000       0.00000       5568.55284    0.17633       0.40918   
2.10000       1.27779       0.50000       1.60000       0.00000       5549.41371    0.16988       0.40382   
2.10000       1.27915       0.50000       1.70000       0.00000       5531.74733    0.16389       0.39873   
2.10000       1.28043       0.50000       1.80000       0.00000       5515.13124    0.15831       0.39389   
2.10000       1.28164       0.50000       1.90000       0.00000       5499.53802    0.15309       0.38929   
2.10000       1.23982       0.60000       0.50000       0.00000       6075.07216    0.32263       0.51259   
2.10000       1.24390       0.60000       0.60000       0.00000       6015.50604    0.30499       0.50156   
2.10000       1.24756       0.60000       0.70000       0.00000       5962.72423    0.28917       0.49144   
2.10000       1.25086       0.60000       0.80000       0.00000       5915.62998    0.27492       0.48212   
2.10000       1.25386       0.60000       0.90000       0.00000       5873.34353    0.26200       0.47348   
2.10000       1.25658       0.60000       1.00000       0.00000       5835.16193    0.25024       0.46544   
2.10000       1.25917       0.60000       1.10000       0.00000       5799.24756    0.23950       0.45789   
2.10000       1.26155       0.60000       1.20000       0.00000       5766.55454    0.22963       0.45083   
2.10000       1.26374       0.60000       1.30000       0.00000       5736.54147    0.22055       0.44419   
2.10000       1.26578       0.60000       1.40000       0.00000       5708.89755    0.21216       0.43794   
2.10000       1.26767       0.60000       1.50000       0.00000       5683.42846    0.20438       0.43203   
2.10000       1.26940       0.60000       1.60000       0.00000       5660.22607    0.19716       0.42644   
2.10000       1.27100       0.60000       1.70000       0.00000       5638.79149    0.19043       0.42114   
2.10000       1.27252       0.60000       1.80000       0.00000       5618.62918    0.18414       0.41610   
2.10000       1.27395       0.60000       1.90000       0.00000       5599.73537    0.17825       0.41129   
2.10000       1.22844       0.70000       0.50000       0.00000       6245.47359    0.35720       0.53480   
2.10000       1.23294       0.70000       0.60000       0.00000       6177.38409    0.33861       0.52354   
2.10000       1.23699       0.70000       0.70000       0.00000       6116.87026    0.32186       0.51318   
2.10000       1.24066       0.70000       0.80000       0.00000       6062.72722    0.30668       0.50362   
2.10000       1.24400       0.70000       0.90000       0.00000       6013.99474    0.29288       0.49475   
2.10000       1.24706       0.70000       1.00000       0.00000       5969.90603    0.28026       0.48649   
2.10000       1.24997       0.70000       1.10000       0.00000       5928.32270    0.26869       0.47873   
2.10000       1.25263       0.70000       1.20000       0.00000       5890.56764    0.25803       0.47146   
2.10000       1.25510       0.70000       1.30000       0.00000       5855.86780    0.24819       0.46462   
2.10000       1.25740       0.70000       1.40000       0.00000       5823.86918    0.23907       0.45816   
2.10000       1.25953       0.70000       1.50000       0.00000       5794.32409    0.23059       0.45206   
2.10000       1.26149       0.70000       1.60000       0.00000       5767.34622    0.22270       0.44629   
2.10000       1.26332       0.70000       1.70000       0.00000       5742.38853    0.21533       0.44082   
2.10000       1.26504       0.70000       1.80000       0.00000       5718.91582    0.20843       0.43560   
2.10000       1.26667       0.70000       1.90000       0.00000       5696.92050    0.20196       0.43062   
2.10000       1.21805       0.80000       0.50000       0.00000       6406.59450    0.38841       0.55439   
2.10000       1.22289       0.80000       0.60000       0.00000       6330.94722    0.36912       0.54295   
2.10000       1.22726       0.80000       0.70000       0.00000       6263.52589    0.35167       0.53242   
2.10000       1.23124       0.80000       0.80000       0.00000       6203.04219    0.33578       0.52268   
2.10000       1.23487       0.80000       0.90000       0.00000       6148.47550    0.32128       0.51363   
2.10000       1.23820       0.80000       1.00000       0.00000       6099.00946    0.30797       0.50520   
2.10000       1.24138       0.80000       1.10000       0.00000       6052.24972    0.29572       0.49725   
2.10000       1.24429       0.80000       1.20000       0.00000       6009.83893    0.28441       0.48981   
2.10000       1.24699       0.80000       1.30000       0.00000       5970.81671    0.27393       0.48280   
2.10000       1.24951       0.80000       1.40000       0.00000       5934.79021    0.26420       0.47619   
2.10000       1.25186       0.80000       1.50000       0.00000       5901.46809    0.25513       0.46993   
2.10000       1.25402       0.80000       1.60000       0.00000       5870.97353    0.24667       0.46401   
2.10000       1.25604       0.80000       1.70000       0.00000       5842.72076    0.23875       0.45838   
2.10000       1.25795       0.80000       1.80000       0.00000       5816.15975    0.23132       0.45302   
2.10000       1.25975       0.80000       1.90000       0.00000       5791.25387    0.22434       0.44790   
2.10000       1.20853       0.90000       0.50000       0.00000       6559.22926    0.41672       0.57189   
2.10000       1.21363       0.90000       0.60000       0.00000       6476.87390    0.39695       0.56032   
2.10000       1.21827       0.90000       0.70000       0.00000       6403.25716    0.37896       0.54966   
2.10000       1.22249       0.90000       0.80000       0.00000       6337.06354    0.36254       0.53978   
2.10000       1.22637       0.90000       0.90000       0.00000       6277.20460    0.34748       0.53059   
2.10000       1.22993       0.90000       1.00000       0.00000       6222.83161    0.33362       0.52202   
2.10000       1.23334       0.90000       1.10000       0.00000       6171.35429    0.32083       0.51393   
2.10000       1.23646       0.90000       1.20000       0.00000       6124.66945    0.30898       0.50635   
2.10000       1.23937       0.90000       1.30000       0.00000       6081.65201    0.29797       0.49920   
2.10000       1.24209       0.90000       1.40000       0.00000       6041.89377    0.28772       0.49245   
2.10000       1.24462       0.90000       1.50000       0.00000       6005.07302    0.27815       0.48607   
2.10000       1.24696       0.90000       1.60000       0.00000       5971.29068    0.26920       0.48001   
2.10000       1.24915       0.90000       1.70000       0.00000       5939.96877    0.26081       0.47426   
2.10000       1.25122       0.90000       1.80000       0.00000       5910.50447    0.25292       0.46878   
2.10000       1.25318       0.90000       1.90000       0.00000       5882.86671    0.24550       0.46354   
2.10000       1.19976       1.00000       0.50000       0.00000       6704.07900    0.44254       0.58768   
2.10000       1.20508       1.00000       0.60000       0.00000       6615.75257    0.42242       0.57602   
2.10000       1.20993       1.00000       0.70000       0.00000       6536.58967    0.40406       0.56526   
