# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
3.00000       1.37709       0.50000       0.50000       0.00000       6333.47506    0.28414       0.48351   
3.00000       1.38131       0.50000       0.60000       0.00000       6275.67445    0.26777       0.47280   
3.00000       1.38507       0.50000       0.70000       0.00000       6224.65979    0.25318       0.46301   
3.00000       1.38845       0.50000       0.80000       0.00000       6179.31034    0.24010       0.45400   
3.00000       1.39150       0.50000       0.90000       0.00000       6138.71626    0.22830       0.44567   
3.00000       1.39635       0.50000       1.00000       0.00000       6075.07183    0.21761       0.43730   
3.00000       1.39694       0.50000       1.10000       0.00000       6067.31148    0.20788       0.43068   
3.00000       1.39939       0.50000       1.20000       0.00000       6035.49242    0.19898       0.42390   
3.00000       1.40165       0.50000       1.30000       0.00000       6006.31811    0.19081       0.41753   
3.00000       1.40375       0.50000       1.40000       0.00000       5979.48600    0.18328       0.41154   
3.00000       1.40569       0.50000       1.50000       0.00000       5954.74750    0.17633       0.40588   
3.00000       1.40749       0.50000       1.60000       0.00000       5931.84261    0.16988       0.40053   
3.00000       1.40917       0.50000       1.70000       0.00000       5910.66040    0.16389       0.39545   
3.00000       1.41073       0.50000       1.80000       0.00000       5891.09857    0.15831       0.39064   
3.00000       1.41219       0.50000       1.90000       0.00000       5872.81261    0.15309       0.38605   
3.00000       1.36318       0.60000       0.50000       0.00000       6529.34552    0.32263       0.50897   
3.00000       1.36796       0.60000       0.60000       0.00000       6461.15548    0.30499       0.49794   
3.00000       1.37225       0.60000       0.70000       0.00000       6400.76832    0.28917       0.48783   
3.00000       1.37612       0.60000       0.80000       0.00000       6346.92073    0.27492       0.47852   
3.00000       1.37963       0.60000       0.90000       0.00000       6298.60441    0.26200       0.46989   
3.00000       1.38484       0.60000       1.00000       0.00000       6227.76896    0.25024       0.46121   
3.00000       1.38589       0.60000       1.10000       0.00000       6213.63594    0.23950       0.45435   
3.00000       1.38871       0.60000       1.20000       0.00000       6175.83230    0.22963       0.44730   
3.00000       1.39132       0.60000       1.30000       0.00000       6141.13512    0.22055       0.44068   
3.00000       1.39374       0.60000       1.40000       0.00000       6109.20426    0.21216       0.43444   
3.00000       1.39599       0.60000       1.50000       0.00000       6079.71566    0.20438       0.42855   
3.00000       1.39809       0.60000       1.60000       0.00000       6052.40912    0.19716       0.42297   
3.00000       1.40004       0.60000       1.70000       0.00000       6027.10510    0.19043       0.41768   
3.00000       1.40186       0.60000       1.80000       0.00000       6003.71247    0.18414       0.41266   
3.00000       1.40356       0.60000       1.90000       0.00000       5981.80831    0.17825       0.40787   
3.00000       1.35056       0.70000       0.50000       0.00000       6714.09739    0.35720       0.53106   
3.00000       1.35579       0.70000       0.60000       0.00000       6636.72682    0.33861       0.51979   
3.00000       1.36050       0.70000       0.70000       0.00000       6567.98951    0.32186       0.50944   
3.00000       1.36477       0.70000       0.80000       0.00000       6506.51952    0.30668       0.49989   
3.00000       1.36866       0.70000       0.90000       0.00000       6451.22049    0.29288       0.49103   
3.00000       1.37418       0.70000       1.00000       0.00000       6373.85196    0.28026       0.48211   
3.00000       1.37561       0.70000       1.10000       0.00000       6353.90080    0.26869       0.47504   
3.00000       1.37875       0.70000       1.20000       0.00000       6310.62240    0.25803       0.46778   
3.00000       1.38166       0.70000       1.30000       0.00000       6270.84345    0.24819       0.46096   
3.00000       1.38436       0.70000       1.40000       0.00000       6234.19348    0.23907       0.45452   
3.00000       1.38688       0.70000       1.50000       0.00000       6200.31623    0.23059       0.44844   
3.00000       1.38923       0.70000       1.60000       0.00000       6168.90510    0.22270       0.44267   
3.00000       1.39142       0.70000       1.70000       0.00000       6139.77443    0.21533       0.43720   
3.00000       1.39347       0.70000       1.80000       0.00000       6112.78556    0.20843       0.43200   
3.00000       1.39539       0.70000       1.90000       0.00000       6087.50949    0.20196       0.42704   
3.00000       1.33905       0.80000       0.50000       0.00000       6888.74383    0.38841       0.55054   
3.00000       1.34464       0.80000       0.60000       0.00000       6803.24858    0.36912       0.53909   
3.00000       1.34969       0.80000       0.70000       0.00000       6727.05801    0.35167       0.52856   
3.00000       1.35429       0.80000       0.80000       0.00000       6658.73191    0.33578       0.51882   
3.00000       1.35850       0.80000       0.90000       0.00000       6597.12059    0.32128       0.50979   
3.00000       1.36426       0.80000       1.00000       0.00000       6513.79755    0.30797       0.50067   
3.00000       1.36603       0.80000       1.10000       0.00000       6488.54291    0.29572       0.49344   
3.00000       1.36944       0.80000       1.20000       0.00000       6440.22655    0.28441       0.48601   
3.00000       1.37260       0.80000       1.30000       0.00000       6395.77395    0.27393       0.47901   
3.00000       1.37555       0.80000       1.40000       0.00000       6354.75823    0.26420       0.47241   
3.00000       1.37830       0.80000       1.50000       0.00000       6316.80978    0.25513       0.46617   
3.00000       1.38087       0.80000       1.60000       0.00000       6281.58895    0.24667       0.46025   
3.00000       1.38328       0.80000       1.70000       0.00000       6248.86658    0.23875       0.45463   
3.00000       1.38552       0.80000       1.80000       0.00000       6218.52863    0.23132       0.44929   
3.00000       1.38764       0.80000       1.90000       0.00000       6190.07647    0.22434       0.44419   
3.00000       1.32850       0.90000       0.50000       0.00000       7054.18250    0.41672       0.56795   
3.00000       1.33437       0.90000       0.60000       0.00000       6961.46641    0.39695       0.55637   
3.00000       1.33971       0.90000       0.70000       0.00000       6878.60623    0.37896       0.54570   
3.00000       1.34458       0.90000       0.80000       0.00000       6804.11429    0.36254       0.53582   
3.00000       1.34904       0.90000       0.90000       0.00000       6736.77520    0.34748       0.52664   
3.00000       1.35502       0.90000       1.00000       0.00000       6648.07918    0.33362       0.51738   
3.00000       1.35707       0.90000       1.10000       0.00000       6617.91992    0.32083       0.51001   
3.00000       1.36071       0.90000       1.20000       0.00000       6564.97587    0.30898       0.50244   
3.00000       1.36410       0.90000       1.30000       0.00000       6516.20952    0.29797       0.49531   
3.00000       1.36725       0.90000       1.40000       0.00000       6471.15444    0.28772       0.48857   
3.00000       1.37021       0.90000       1.50000       0.00000       6429.41935    0.27815       0.48219   
3.00000       1.37297       0.90000       1.60000       0.00000       6390.63852    0.26920       0.47615   
3.00000       1.37556       0.90000       1.70000       0.00000       6354.58815    0.26081       0.47040   
3.00000       1.37799       0.90000       1.80000       0.00000       6321.08579    0.25292       0.46493   
3.00000       1.38028       0.90000       1.90000       0.00000       6289.67852    0.24550       0.45971   
3.00000       1.31879       1.00000       0.50000       0.00000       7211.18132    0.44254       0.58367   
3.00000       1.32489       1.00000       0.60000       0.00000       7112.04541    0.42242       0.57199   
3.00000       1.33045       1.00000       0.70000       0.00000       7023.20868    0.40406       0.56122   
3.00000       1.33554       1.00000       0.80000       0.00000       6943.14687    0.38722       0.55124   
3.00000       1.34023       1.00000       0.90000       0.00000       6870.62266    0.37174       0.54195   
3.00000       1.34637       1.00000       1.00000       0.00000       6777.05085    0.35744       0.53256   
3.00000       1.34867       1.00000       1.10000       0.00000       6742.37336    0.34420       0.52509   
3.00000       1.35251       1.00000       1.20000       0.00000       6685.17767    0.33191       0.51740   
3.00000       1.35608       1.00000       1.30000       0.00000       6632.41941    0.32047       0.51015   
3.00000       1.35942       1.00000       1.40000       0.00000       6583.62324    0.30979       0.50330   
3.00000       1.36255       1.00000       1.50000       0.00000       6538.36242    0.29979       0.49681   
3.00000       1.36549       1.00000       1.60000       0.00000       6496.27546    0.29042       0.49065   
