# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
0.50000       0.83427       0.50000       0.50000       0.00000       4747.48451    0.28414       0.50263   
0.50000       0.83624       0.50000       0.60000       0.00000       4714.00246    0.26777       0.49167   
0.50000       0.83797       0.50000       0.70000       0.00000       4684.75475    0.25318       0.48164   
0.50000       0.83952       0.50000       0.80000       0.00000       4658.99453    0.24010       0.47240   
0.50000       0.84089       0.50000       0.90000       0.00000       4636.14138    0.22830       0.46385   
0.50000       0.84213       0.50000       1.00000       0.00000       4615.73351    0.21761       0.45590   
0.50000       0.84358       0.50000       1.10000       0.00000       4591.96918    0.20788       0.44832   
0.50000       0.84476       0.50000       1.20000       0.00000       4572.76620    0.19898       0.44130   
0.50000       0.84584       0.50000       1.30000       0.00000       4555.25561    0.19081       0.43470   
0.50000       0.84684       0.50000       1.40000       0.00000       4539.22175    0.18328       0.42849   
0.50000       0.84775       0.50000       1.50000       0.00000       4524.57766    0.17633       0.42263   
0.50000       0.84854       0.50000       1.60000       0.00000       4511.93012    0.16988       0.41710   
0.50000       0.84928       0.50000       1.70000       0.00000       4500.11165    0.16389       0.41186   
0.50000       0.84998       0.50000       1.80000       0.00000       4488.99582    0.15831       0.40686   
0.50000       0.85064       0.50000       1.90000       0.00000       4478.53328    0.15309       0.40210   
0.50000       0.82646       0.60000       0.50000       0.00000       4883.23350    0.32263       0.52894   
0.50000       0.82879       0.60000       0.60000       0.00000       4842.29769    0.30499       0.51768   
0.50000       0.83085       0.60000       0.70000       0.00000       4806.35635    0.28917       0.50735   
0.50000       0.83269       0.60000       0.80000       0.00000       4774.55815    0.27492       0.49782   
0.50000       0.83434       0.60000       0.90000       0.00000       4746.22937    0.26200       0.48899   
0.50000       0.83583       0.60000       1.00000       0.00000       4720.84241    0.25024       0.48077   
0.50000       0.83750       0.60000       1.10000       0.00000       4692.69243    0.23950       0.47292   
0.50000       0.83890       0.60000       1.20000       0.00000       4669.29187    0.22963       0.46564   
0.50000       0.84018       0.60000       1.30000       0.00000       4647.91725    0.22055       0.45879   
0.50000       0.84137       0.60000       1.40000       0.00000       4628.31387    0.21216       0.45234   
0.50000       0.84246       0.60000       1.50000       0.00000       4610.36504    0.20438       0.44625   
0.50000       0.84342       0.60000       1.60000       0.00000       4594.64753    0.19716       0.44050   
0.50000       0.84432       0.60000       1.70000       0.00000       4579.97163    0.19043       0.43504   
0.50000       0.84517       0.60000       1.80000       0.00000       4566.18644    0.18414       0.42983   
0.50000       0.84597       0.60000       1.90000       0.00000       4553.22607    0.17825       0.42488   
0.50000       0.81937       0.70000       0.50000       0.00000       5011.18389    0.35720       0.55169   
0.50000       0.82198       0.70000       0.60000       0.00000       4963.66240    0.33861       0.54021   
0.50000       0.82430       0.70000       0.70000       0.00000       4921.74724    0.32186       0.52966   
0.50000       0.82639       0.70000       0.80000       0.00000       4884.52895    0.30668       0.51991   
0.50000       0.82827       0.70000       0.90000       0.00000       4851.26259    0.29288       0.51086   
0.50000       0.82998       0.70000       1.00000       0.00000       4821.35120    0.28026       0.50243   
0.50000       0.83184       0.70000       1.10000       0.00000       4789.23986    0.26869       0.49438   
0.50000       0.83342       0.70000       1.20000       0.00000       4761.99721    0.25803       0.48689   
0.50000       0.83488       0.70000       1.30000       0.00000       4737.07004    0.24819       0.47985   
0.50000       0.83623       0.70000       1.40000       0.00000       4714.17242    0.23907       0.47321   
0.50000       0.83747       0.70000       1.50000       0.00000       4693.16705    0.23059       0.46692   
0.50000       0.83858       0.70000       1.60000       0.00000       4674.60028    0.22270       0.46099   
0.50000       0.83962       0.70000       1.70000       0.00000       4657.25917    0.21533       0.45536   
0.50000       0.84060       0.70000       1.80000       0.00000       4640.97944    0.20843       0.44999   
0.50000       0.84153       0.70000       1.90000       0.00000       4625.67912    0.20196       0.44486   
0.50000       0.81289       0.80000       0.50000       0.00000       5131.99623    0.38841       0.57169   
0.50000       0.81572       0.80000       0.60000       0.00000       5078.65241    0.36912       0.56006   
0.50000       0.81827       0.80000       0.70000       0.00000       5031.40288    0.35167       0.54935   
0.50000       0.82056       0.80000       0.80000       0.00000       4989.30542    0.33578       0.53944   
0.50000       0.82264       0.80000       0.90000       0.00000       4951.56923    0.32128       0.53023   
0.50000       0.82454       0.80000       1.00000       0.00000       4917.55220    0.30797       0.52163   
0.50000       0.82654       0.80000       1.10000       0.00000       4881.86238    0.29572       0.51342   
0.50000       0.82828       0.80000       1.20000       0.00000       4851.10062    0.28441       0.50577   
0.50000       0.82990       0.80000       1.30000       0.00000       4822.90606    0.27393       0.49857   
0.50000       0.83139       0.80000       1.40000       0.00000       4796.96705    0.26420       0.49177   
0.50000       0.83277       0.80000       1.50000       0.00000       4773.13149    0.25513       0.48534   
0.50000       0.83401       0.80000       1.60000       0.00000       4751.91837    0.24667       0.47926   
0.50000       0.83517       0.80000       1.70000       0.00000       4732.09467    0.23875       0.47348   
0.50000       0.83627       0.80000       1.80000       0.00000       4713.48125    0.23132       0.46796   
0.50000       0.83731       0.80000       1.90000       0.00000       4695.98581    0.22434       0.46270   
0.50000       0.80694       0.90000       0.50000       0.00000       5246.25797    0.41672       0.58952   
0.50000       0.80996       0.90000       0.60000       0.00000       5187.75870    0.39695       0.57778   
0.50000       0.81269       0.90000       0.70000       0.00000       5135.75017    0.37896       0.56696   
0.50000       0.81516       0.90000       0.80000       0.00000       5089.25192    0.36254       0.55693   
0.50000       0.81740       0.90000       0.90000       0.00000       5047.46730    0.34748       0.54759   
0.50000       0.81945       0.90000       1.00000       0.00000       5009.70913    0.33362       0.53886   
0.50000       0.82158       0.90000       1.10000       0.00000       4970.79324    0.32083       0.53053   
0.50000       0.82346       0.90000       1.20000       0.00000       4936.80615    0.30898       0.52275   
0.50000       0.82521       0.90000       1.30000       0.00000       4905.60437    0.29797       0.51542   
0.50000       0.82682       0.90000       1.40000       0.00000       4876.85590    0.28772       0.50850   
0.50000       0.82832       0.90000       1.50000       0.00000       4850.40012    0.27815       0.50194   
0.50000       0.82968       0.90000       1.60000       0.00000       4826.72704    0.26920       0.49574   
0.50000       0.83095       0.90000       1.70000       0.00000       4804.58533    0.26081       0.48983   
0.50000       0.83215       0.90000       1.80000       0.00000       4783.79186    0.25292       0.48420   
0.50000       0.83329       0.90000       1.90000       0.00000       4764.24062    0.24550       0.47883   
0.50000       0.80147       1.00000       0.50000       0.00000       5354.48930    0.44254       0.60556   
0.50000       0.80464       1.00000       0.60000       0.00000       5291.42618    0.42242       0.59376   
0.50000       0.80751       1.00000       0.70000       0.00000       5235.16977    0.40406       0.58286   
0.50000       0.81012       1.00000       0.80000       0.00000       5184.71298    0.38722       0.57274   
0.50000       0.81251       1.00000       0.90000       0.00000       5139.24332    0.37174       0.56331   
0.50000       0.81469       1.00000       1.00000       0.00000       5098.07631    0.35744       0.55448   
0.50000       0.81693       1.00000       1.10000       0.00000       5056.24714    0.34420       0.54606   
0.50000       0.81893       1.00000       1.20000       0.00000       5019.30210    0.33191       0.53818   
0.50000       0.82078       1.00000       1.30000       0.00000       4985.33238    0.32047       0.53075   
0.50000       0.82251       1.00000       1.40000       0.00000       4953.98817    0.30979       0.52371   
0.50000       0.82411       1.00000       1.50000       0.00000       4925.10529    0.29979       0.51705   
0.50000       0.82557       1.00000       1.60000       0.00000       4899.14381    0.29042       0.51075   
0.50000       0.82694       1.00000       1.70000       0.00000       4874.84134    0.28162       0.50475   
0.50000       0.82823       1.00000       1.80000       0.00000       4852.00752    0.27334       0.49902   
0.50000       0.82946       1.00000       1.90000       0.00000       4830.52655    0.26553       0.49354   
0.50000       0.79641       1.10000       0.50000       0.00000       5457.16057    0.46616       0.62012   
0.50000       0.79970       1.10000       0.60000       0.00000       5390.05389    0.44583       0.60829   
0.50000       0.80269       1.10000       0.70000       0.00000       5330.00330    0.42720       0.59734   
0.50000       0.80542       1.10000       0.80000       0.00000       5275.98901    0.41007       0.58715   
0.50000       0.80792       1.10000       0.90000       0.00000       5227.17397    0.39425       0.57765   
0.50000       0.81022       1.10000       1.00000       0.00000       5182.88154    0.37962       0.56876   
0.50000       0.81255       1.10000       1.10000       0.00000       5138.42200    0.36602       0.56026   
0.50000       0.81465       1.10000       1.20000       0.00000       5098.76478    0.35337       0.55230   
0.50000       0.81660       1.10000       1.30000       0.00000       5062.24607    0.34157       0.54479   
0.50000       0.81843       1.10000       1.40000       0.00000       5028.50233    0.33052       0.53767   
0.50000       0.82012       1.10000       1.50000       0.00000       4997.37155    0.32017       0.53092   
0.50000       0.82167       1.10000       1.60000       0.00000       4969.28110    0.31045       0.52454   
0.50000       0.82312       1.10000       1.70000       0.00000       4942.96188    0.30130       0.51845   
0.50000       0.82450       1.10000       1.80000       0.00000       4918.21809    0.29268       0.51264   
0.50000       0.82580       1.10000       1.90000       0.00000       4894.92976    0.28453       0.50708   
0.50000       0.79172       1.20000       0.50000       0.00000       5554.69063    0.48786       0.63342   
0.50000       0.79511       1.20000       0.60000       0.00000       5484.00331    0.46742       0.62158   
0.50000       0.79820       1.20000       0.70000       0.00000       5420.56525    0.44862       0.61060   
0.50000       0.80103       1.20000       0.80000       0.00000       5363.34754    0.43127       0.60038   
0.50000       0.80363       1.20000       0.90000       0.00000       5311.50973    0.41521       0.59084   
0.50000       0.80602       1.20000       1.00000       0.00000       5264.35435    0.40031       0.58189   
0.50000       0.80842       1.20000       1.10000       0.00000       5217.50250    0.38644       0.57334   
0.50000       0.81061       1.20000       1.20000       0.00000       5175.35705    0.37350       0.56532   
0.50000       0.81265       1.20000       1.30000       0.00000       5136.49021    0.36140       0.55774   
0.50000       0.81456       1.20000       1.40000       0.00000       5100.52798    0.35005       0.55055   
0.50000       0.81633       1.20000       1.50000       0.00000       5067.31220    0.33940       0.54374   
0.50000       0.81795       1.20000       1.60000       0.00000       5037.24500    0.32938       0.53728   
0.50000       0.81949       1.20000       1.70000       0.00000       5009.04169    0.31993       0.53113   
0.50000       0.82094       1.20000       1.80000       0.00000       4982.51187    0.31101       0.52525   
0.50000       0.82231       1.20000       1.90000       0.00000       4957.52525    0.30257       0.51962   
0.50000       0.78736       1.30000       0.50000       0.00000       5647.45603    0.50787       0.64564   
0.50000       0.79083       1.30000       0.60000       0.00000       5573.60075    0.48738       0.63381   
0.50000       0.79399       1.30000       0.70000       0.00000       5507.13674    0.46849       0.62283   
0.50000       0.79690       1.30000       0.80000       0.00000       5447.04076    0.45100       0.61260   
0.50000       0.79958       1.30000       0.90000       0.00000       5392.46398    0.43477       0.60302   
0.50000       0.80206       1.30000       1.00000       0.00000       5342.71085    0.41967       0.59403   
0.50000       0.80453       1.30000       1.10000       0.00000       5293.65853    0.40558       0.58545   
0.50000       0.80679       1.30000       1.20000       0.00000       5249.23031    0.39241       0.57738   
0.50000       0.80890       1.30000       1.30000       0.00000       5208.20030    0.38007       0.56975   
0.50000       0.81088       1.30000       1.40000       0.00000       5170.18619    0.36848       0.56251   
0.50000       0.81273       1.30000       1.50000       0.00000       5135.04273    0.35757       0.55564   
0.50000       0.81442       1.30000       1.60000       0.00000       5103.13347    0.34729       0.54913   
0.50000       0.81602       1.30000       1.70000       0.00000       5073.17091    0.33759       0.54291   
0.50000       0.81754       1.30000       1.80000       0.00000       5044.96757    0.32841       0.53697   
0.50000       0.81898       1.30000       1.90000       0.00000       5018.38822    0.31972       0.53128   
0.50000       0.78330       1.40000       0.50000       0.00000       5735.80014    0.52637       0.65692   
0.50000       0.78682       1.40000       0.60000       0.00000       5659.14083    0.50591       0.64513   
0.50000       0.79005       1.40000       0.70000       0.00000       5589.97765    0.48698       0.63416   
0.50000       0.79303       1.40000       0.80000       0.00000       5527.29298    0.46941       0.62392   
0.50000       0.79578       1.40000       0.90000       0.00000       5470.23990    0.45306       0.61433   
0.50000       0.79832       1.40000       1.00000       0.00000       5418.11604    0.43782       0.60532   
0.50000       0.80084       1.40000       1.10000       0.00000       5367.04896    0.42357       0.59671   
0.50000       0.80317       1.40000       1.20000       0.00000       5320.52589    0.41021       0.58861   
0.50000       0.80535       1.40000       1.30000       0.00000       5277.50262    0.39768       0.58094   
0.50000       0.80739       1.40000       1.40000       0.00000       5237.59182    0.38588       0.57366   
0.50000       0.80929       1.40000       1.50000       0.00000       5200.66332    0.37477       0.56674   
0.50000       0.81105       1.40000       1.60000       0.00000       5167.03494    0.36428       0.56018   
0.50000       0.81271       1.40000       1.70000       0.00000       5135.43115    0.35436       0.55392   
0.50000       0.81428       1.40000       1.80000       0.00000       5105.66150    0.34496       0.54793   
0.50000       0.81578       1.40000       1.90000       0.00000       5077.58817    0.33605       0.54219   
0.50000       0.77950       1.50000       0.50000       0.00000       5820.03239    0.54354       0.66739   
0.50000       0.78307       1.50000       0.60000       0.00000       5740.88916    0.52314       0.65564   
0.50000       0.78635       1.50000       0.70000       0.00000       5669.32445    0.50422       0.64469   
0.50000       0.78938       1.50000       0.80000       0.00000       5604.31307    0.48662       0.63446   
0.50000       0.79218       1.50000       0.90000       0.00000       5545.01815    0.47021       0.62487   
0.50000       0.79478       1.50000       1.00000       0.00000       5490.74040    0.45487       0.61585   
0.50000       0.79735       1.50000       1.10000       0.00000       5437.82097    0.44049       0.60723   
0.50000       0.79974       1.50000       1.20000       0.00000       5389.37697    0.42700       0.59910   
0.50000       0.80197       1.50000       1.30000       0.00000       5344.51754    0.41431       0.59140   
