# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
1.00000       1.01851       0.50000       0.50000       0.00000       5218.13090    0.28414       0.49549   
1.00000       1.02106       0.50000       0.60000       0.00000       5179.09748    0.26777       0.48469   
1.00000       1.02333       0.50000       0.70000       0.00000       5144.76243    0.25318       0.47479   
1.00000       1.02535       0.50000       0.80000       0.00000       5114.32602    0.24010       0.46567   
1.00000       1.02718       0.50000       0.90000       0.00000       5087.15407    0.22830       0.45724   
1.00000       1.02882       0.50000       1.00000       0.00000       5062.75716    0.21761       0.44939   
1.00000       1.03058       0.50000       1.10000       0.00000       5036.94734    0.20788       0.44196   
1.00000       1.03207       0.50000       1.20000       0.00000       5015.10881    0.19898       0.43505   
1.00000       1.03344       0.50000       1.30000       0.00000       4995.12464    0.19081       0.42856   
1.00000       1.03471       0.50000       1.40000       0.00000       4976.77381    0.18328       0.42245   
1.00000       1.03588       0.50000       1.50000       0.00000       4959.94217    0.17633       0.41669   
1.00000       1.03692       0.50000       1.60000       0.00000       4945.10908    0.16988       0.41124   
1.00000       1.03788       0.50000       1.70000       0.00000       4931.30174    0.16389       0.40608   
1.00000       1.03880       0.50000       1.80000       0.00000       4918.23390    0.15831       0.40116   
1.00000       1.03966       0.50000       1.90000       0.00000       4906.02875    0.15309       0.39648   
1.00000       1.00866       0.60000       0.50000       0.00000       5372.49494    0.32263       0.52149   
1.00000       1.01164       0.60000       0.60000       0.00000       5325.11873    0.30499       0.51037   
1.00000       1.01430       0.60000       0.70000       0.00000       5283.28481    0.28917       0.50017   
1.00000       1.01670       0.60000       0.80000       0.00000       5246.07070    0.27492       0.49076   
1.00000       1.01886       0.60000       0.90000       0.00000       5212.75283    0.26200       0.48203   
1.00000       1.02082       0.60000       1.00000       0.00000       5182.74136    0.25024       0.47391   
1.00000       1.02287       0.60000       1.10000       0.00000       5151.72452    0.23950       0.46621   
1.00000       1.02463       0.60000       1.20000       0.00000       5125.14551    0.22963       0.45904   
1.00000       1.02626       0.60000       1.30000       0.00000       5100.79591    0.22055       0.45231   
1.00000       1.02776       0.60000       1.40000       0.00000       5078.41029    0.21216       0.44595   
1.00000       1.02916       0.60000       1.50000       0.00000       5057.84982    0.20438       0.43995   
1.00000       1.03040       0.60000       1.60000       0.00000       5039.57153    0.19716       0.43429   
1.00000       1.03156       0.60000       1.70000       0.00000       5022.52509    0.19043       0.42891   
1.00000       1.03267       0.60000       1.80000       0.00000       5006.43149    0.18414       0.42378   
1.00000       1.03370       0.60000       1.90000       0.00000       4991.39728    0.17825       0.41890   
1.00000       0.99971       0.70000       0.50000       0.00000       5518.12181    0.35720       0.54400   
1.00000       1.00304       0.70000       0.60000       0.00000       5463.35673    0.33861       0.53265   
1.00000       1.00602       0.70000       0.70000       0.00000       5414.83140    0.32186       0.52222   
1.00000       1.00872       0.70000       0.80000       0.00000       5371.53088    0.30668       0.51258   
1.00000       1.01116       0.70000       0.90000       0.00000       5332.65573    0.29288       0.50364   
1.00000       1.01339       0.70000       1.00000       0.00000       5297.55591    0.28026       0.49530   
1.00000       1.01568       0.70000       1.10000       0.00000       5261.77446    0.26869       0.48738   
1.00000       1.01768       0.70000       1.20000       0.00000       5230.84862    0.25803       0.48001   
1.00000       1.01953       0.70000       1.30000       0.00000       5202.47820    0.24819       0.47307   
1.00000       1.02124       0.70000       1.40000       0.00000       5176.36395    0.23907       0.46653   
1.00000       1.02282       0.70000       1.50000       0.00000       5152.35002    0.23059       0.46034   
1.00000       1.02425       0.70000       1.60000       0.00000       5130.86264    0.22270       0.45449   
1.00000       1.02559       0.70000       1.70000       0.00000       5110.79609    0.21533       0.44894   
1.00000       1.02686       0.70000       1.80000       0.00000       5091.87720    0.20843       0.44364   
1.00000       1.02805       0.70000       1.90000       0.00000       5074.18744    0.20196       0.43859   
1.00000       0.99153       0.80000       0.50000       0.00000       5655.77453    0.38841       0.56382   
