# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
3.50000       1.43450       0.50000       0.50000       0.00000       6536.96155    0.28414       0.48187   
3.50000       1.43904       0.50000       0.60000       0.00000       6475.30026    0.26777       0.47117   
3.50000       1.44309       0.50000       0.70000       0.00000       6420.87425    0.25318       0.46138   
3.50000       1.44674       0.50000       0.80000       0.00000       6372.49069    0.24010       0.45238   
3.50000       1.45003       0.50000       0.90000       0.00000       6329.17894    0.22830       0.44406   
3.50000       1.45504       0.50000       1.00000       0.00000       6263.95916    0.21761       0.43573   
3.50000       1.45588       0.50000       1.10000       0.00000       6253.21769    0.20788       0.42910   
3.50000       1.45851       0.50000       1.20000       0.00000       6219.43578    0.19898       0.42233   
3.50000       1.46094       0.50000       1.30000       0.00000       6188.44721    0.19081       0.41597   
3.50000       1.46319       0.50000       1.40000       0.00000       6159.95695    0.18328       0.40999   
3.50000       1.46527       0.50000       1.50000       0.00000       6133.67433    0.17633       0.40434   
3.50000       1.46721       0.50000       1.60000       0.00000       6109.37219    0.16988       0.39900   
3.50000       1.46902       0.50000       1.70000       0.00000       6086.86246    0.16389       0.39394   
3.50000       1.47070       0.50000       1.80000       0.00000       6066.07634    0.15831       0.38913   
3.50000       1.47228       0.50000       1.90000       0.00000       6046.57091    0.15309       0.38456   
3.50000       1.41995       0.60000       0.50000       0.00000       6740.01297    0.32263       0.50727   
3.50000       1.42507       0.60000       0.60000       0.00000       6667.61793    0.30499       0.49624   
3.50000       1.42966       0.60000       0.70000       0.00000       6603.51131    0.28917       0.48613   
3.50000       1.43381       0.60000       0.80000       0.00000       6546.34254    0.27492       0.47682   
3.50000       1.43758       0.60000       0.90000       0.00000       6495.03691    0.26200       0.46821   
3.50000       1.44298       0.60000       1.00000       0.00000       6422.41470    0.25024       0.45958   
3.50000       1.44428       0.60000       1.10000       0.00000       6405.02519    0.23950       0.45268   
3.50000       1.44730       0.60000       1.20000       0.00000       6365.04743    0.22963       0.44565   
3.50000       1.45009       0.60000       1.30000       0.00000       6328.34767    0.22055       0.43904   
3.50000       1.45268       0.60000       1.40000       0.00000       6294.55173    0.21216       0.43281   
3.50000       1.45509       0.60000       1.50000       0.00000       6263.34811    0.20438       0.42693   
3.50000       1.45733       0.60000       1.60000       0.00000       6234.46484    0.19716       0.42137   
3.50000       1.45943       0.60000       1.70000       0.00000       6207.67690    0.19043       0.41609   
3.50000       1.46137       0.60000       1.80000       0.00000       6182.89583    0.18414       0.41107   
3.50000       1.46321       0.60000       1.90000       0.00000       6159.69866    0.17825       0.40629   
3.50000       1.40675       0.70000       0.50000       0.00000       6931.50787    0.35720       0.52930   
3.50000       1.41233       0.70000       0.60000       0.00000       6849.63086    0.33861       0.51802   
3.50000       1.41737       0.70000       0.70000       0.00000       6776.89143    0.32186       0.50767   
3.50000       1.42193       0.70000       0.80000       0.00000       6711.84322    0.30668       0.49813   
3.50000       1.42609       0.70000       0.90000       0.00000       6653.33244    0.29288       0.48928   
3.50000       1.43181       0.70000       1.00000       0.00000       6573.87218    0.28026       0.48041   
3.50000       1.43351       0.70000       1.10000       0.00000       6550.53482    0.26869       0.47331   
