# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
0.60000       0.87959       0.50000       0.50000       0.00000       4860.99632    0.28414       0.50093   
0.60000       0.88168       0.50000       0.60000       0.00000       4826.51202    0.26777       0.49002   
0.60000       0.88352       0.50000       0.70000       0.00000       4796.31845    0.25318       0.48003   
0.60000       0.88516       0.50000       0.80000       0.00000       4769.66258    0.24010       0.47083   
0.60000       0.88664       0.50000       0.90000       0.00000       4745.96123    0.22830       0.46231   
0.60000       0.88796       0.50000       1.00000       0.00000       4724.74648    0.21761       0.45439   
0.60000       0.88951       0.50000       1.10000       0.00000       4700.04686    0.20788       0.44684   
0.60000       0.89077       0.50000       1.20000       0.00000       4680.25927    0.19898       0.43985   
0.60000       0.89191       0.50000       1.30000       0.00000       4662.20129    0.19081       0.43328   
0.60000       0.89297       0.50000       1.40000       0.00000       4645.65633    0.18328       0.42709   
0.60000       0.89394       0.50000       1.50000       0.00000       4630.52372    0.17633       0.42126   
0.60000       0.89479       0.50000       1.60000       0.00000       4617.35056    0.16988       0.41575   
0.60000       0.89559       0.50000       1.70000       0.00000       4605.04499    0.16389       0.41053   
0.60000       0.89634       0.50000       1.80000       0.00000       4593.48640    0.15831       0.40555   
0.60000       0.89705       0.50000       1.90000       0.00000       4582.62007    0.15309       0.40081   
0.60000       0.87128       0.60000       0.50000       0.00000       5001.34872    0.32263       0.52717   
0.60000       0.87374       0.60000       0.60000       0.00000       4959.21048    0.30499       0.51596   
0.60000       0.87593       0.60000       0.70000       0.00000       4922.14100    0.28917       0.50567   
0.60000       0.87789       0.60000       0.80000       0.00000       4889.28080    0.27492       0.49617   
0.60000       0.87965       0.60000       0.90000       0.00000       4859.95036    0.26200       0.48737   
0.60000       0.88124       0.60000       1.00000       0.00000       4833.60961    0.25024       0.47918   
0.60000       0.88304       0.60000       1.10000       0.00000       4804.23641    0.23950       0.47135   
0.60000       0.88452       0.60000       1.20000       0.00000       4780.11061    0.22963       0.46410   
0.60000       0.88588       0.60000       1.30000       0.00000       4758.05813    0.22055       0.45729   
0.60000       0.88714       0.60000       1.40000       0.00000       4737.82265    0.21216       0.45086   
0.60000       0.88830       0.60000       1.50000       0.00000       4719.26889    0.20438       0.44479   
0.60000       0.88933       0.60000       1.60000       0.00000       4702.92269    0.19716       0.43906   
0.60000       0.89030       0.60000       1.70000       0.00000       4687.66654    0.19043       0.43362   
0.60000       0.89120       0.60000       1.80000       0.00000       4673.34964    0.18414       0.42844   
0.60000       0.89206       0.60000       1.90000       0.00000       4659.90013    0.17825       0.42350   
0.60000       0.86373       0.70000       0.50000       0.00000       5133.69999    0.35720       0.54986   
0.60000       0.86649       0.70000       0.60000       0.00000       5084.78878    0.33861       0.53843   
0.60000       0.86896       0.70000       0.70000       0.00000       5041.59237    0.32186       0.52792   
0.60000       0.87117       0.70000       0.80000       0.00000       5003.16400    0.30668       0.51820   
0.60000       0.87318       0.70000       0.90000       0.00000       4968.75372    0.29288       0.50919   
0.60000       0.87500       0.70000       1.00000       0.00000       4937.75736    0.28026       0.50078   
0.60000       0.87700       0.70000       1.10000       0.00000       4904.14578    0.26869       0.49275   
0.60000       0.87868       0.70000       1.20000       0.00000       4876.04484    0.25803       0.48529   
0.60000       0.88023       0.70000       1.30000       0.00000       4850.31746    0.24819       0.47828   
0.60000       0.88167       0.70000       1.40000       0.00000       4826.67365    0.23907       0.47166   
0.60000       0.88299       0.70000       1.50000       0.00000       4804.94788    0.23059       0.46540   
0.60000       0.88418       0.70000       1.60000       0.00000       4785.65432    0.22270       0.45949   
0.60000       0.88529       0.70000       1.70000       0.00000       4767.64586    0.21533       0.45387   
0.60000       0.88634       0.70000       1.80000       0.00000       4750.74994    0.20843       0.44852   
0.60000       0.88733       0.70000       1.90000       0.00000       4734.88071    0.20196       0.44342   
0.60000       0.85683       0.80000       0.50000       0.00000       5258.72447    0.38841       0.56983   
0.60000       0.85983       0.80000       0.60000       0.00000       5203.81649    0.36912       0.55824   
0.60000       0.86253       0.80000       0.70000       0.00000       5155.14897    0.35167       0.54756   
0.60000       0.86496       0.80000       0.80000       0.00000       5111.71541    0.33578       0.53769   
0.60000       0.86717       0.80000       0.90000       0.00000       5072.71351    0.32128       0.52850   
0.60000       0.86919       0.80000       1.00000       0.00000       5037.49187    0.30797       0.51993   
0.60000       0.87136       0.80000       1.10000       0.00000       5000.03154    0.29572       0.51173   
0.60000       0.87321       0.80000       1.20000       0.00000       4968.28655    0.28441       0.50412   
0.60000       0.87492       0.80000       1.30000       0.00000       4939.17561    0.27393       0.49694   
0.60000       0.87651       0.80000       1.40000       0.00000       4912.38366    0.26420       0.49016   
0.60000       0.87798       0.80000       1.50000       0.00000       4887.71916    0.25513       0.48375   
0.60000       0.87930       0.80000       1.60000       0.00000       4865.68238    0.24667       0.47769   
0.60000       0.88055       0.80000       1.70000       0.00000       4845.10527    0.23875       0.47193   
0.60000       0.88172       0.80000       1.80000       0.00000       4825.79868    0.23132       0.46644   
0.60000       0.88283       0.80000       1.90000       0.00000       4807.66095    0.22434       0.46120   
0.60000       0.85050       0.90000       0.50000       0.00000       5377.02341    0.41672       0.58762   
0.60000       0.85370       0.90000       0.60000       0.00000       5316.79409    0.39695       0.57593   
0.60000       0.85658       0.90000       0.70000       0.00000       5263.23884    0.37896       0.56514   
0.60000       0.85920       0.90000       0.80000       0.00000       5215.30372    0.36254       0.55514   
0.60000       0.86158       0.90000       0.90000       0.00000       5172.14584    0.34748       0.54583   
0.60000       0.86376       0.90000       1.00000       0.00000       5133.08156    0.33362       0.53713   
0.60000       0.86607       0.90000       1.10000       0.00000       5092.13163    0.32083       0.52880   
0.60000       0.86807       0.90000       1.20000       0.00000       5057.04359    0.30898       0.52105   
0.60000       0.86992       0.90000       1.30000       0.00000       5024.81612    0.29797       0.51375   
0.60000       0.87164       0.90000       1.40000       0.00000       4995.11153    0.28772       0.50684   
0.60000       0.87324       0.90000       1.50000       0.00000       4967.72280    0.27815       0.50030   
0.60000       0.87469       0.90000       1.60000       0.00000       4943.13547    0.26920       0.49412   
0.60000       0.87605       0.90000       1.70000       0.00000       4920.16114    0.26081       0.48824   
