# Mass           Radius         Fe/Mg          Si/Mg          wt%+h2o        Bulk density   core_wt%       core_rad%      
2.90000       1.36469       0.50000       0.50000       0.00000       6290.75637    0.28414       0.48387   
2.90000       1.36884       0.50000       0.60000       0.00000       6233.75054    0.26777       0.47317   
2.90000       1.37254       0.50000       0.70000       0.00000       6183.44171    0.25318       0.46337   
2.90000       1.37587       0.50000       0.80000       0.00000       6138.71379    0.24010       0.45436   
2.90000       1.37887       0.50000       0.90000       0.00000       6098.68592    0.22830       0.44603   
2.90000       1.38368       0.50000       1.00000       0.00000       6035.32245    0.21761       0.43764   
2.90000       1.38422       0.50000       1.10000       0.00000       6028.22656    0.20788       0.43104   
2.90000       1.38663       0.50000       1.20000       0.00000       5996.82537    0.19898       0.42425   
2.90000       1.38886       0.50000       1.30000       0.00000       5968.02129    0.19081       0.41788   
2.90000       1.39092       0.50000       1.40000       0.00000       5941.53928    0.18328       0.41188   
2.90000       1.39283       0.50000       1.50000       0.00000       5917.11340    0.17633       0.40622   
2.90000       1.39461       0.50000       1.60000       0.00000       5894.51235    0.16988       0.40087   
2.90000       1.39626       0.50000       1.70000       0.00000       5873.59127    0.16389       0.39579   
2.90000       1.39779       0.50000       1.80000       0.00000       5854.31422    0.15831       0.39097   
2.90000       1.39924       0.50000       1.90000       0.00000       5836.24449    0.15309       0.38638   
2.90000       1.35092       0.60000       0.50000       0.00000       6485.08655    0.32263       0.50936   
2.90000       1.35563       0.60000       0.60000       0.00000       6417.77546    0.30499       0.49833   
2.90000       1.35985       0.60000       0.70000       0.00000       6358.16360    0.28917       0.48822   
2.90000       1.36366       0.60000       0.80000       0.00000       6305.00306    0.27492       0.47890   
2.90000       1.36712       0.60000       0.90000       0.00000       6257.30529    0.26200       0.47027   
2.90000       1.37229       0.60000       1.00000       0.00000       6186.89919    0.25024       0.46158   
2.90000       1.37329       0.60000       1.10000       0.00000       6173.38227    0.23950       0.45472   
2.90000       1.37607       0.60000       1.20000       0.00000       6136.03484    0.22963       0.44767   
2.90000       1.37864       0.60000       1.30000       0.00000       6101.75855    0.22055       0.44105   
2.90000       1.38102       0.60000       1.40000       0.00000       6070.21001    0.21216       0.43481   
2.90000       1.38324       0.60000       1.50000       0.00000       6041.08651    0.20438       0.42891   
2.90000       1.38530       0.60000       1.60000       0.00000       6014.10141    0.19716       0.42333   
2.90000       1.38723       0.60000       1.70000       0.00000       5989.11071    0.19043       0.41804   
2.90000       1.38902       0.60000       1.80000       0.00000       5966.00543    0.18414       0.41301   
2.90000       1.39070       0.60000       1.90000       0.00000       5944.37121    0.17825       0.40822   
2.90000       1.33843       0.70000       0.50000       0.00000       6668.40124    0.35720       0.53146   
2.90000       1.34358       0.70000       0.60000       0.00000       6591.97305    0.33861       0.52018   
2.90000       1.34823       0.70000       0.70000       0.00000       6524.07288    0.32186       0.50983   
2.90000       1.35243       0.70000       0.80000       0.00000       6463.34760    0.30668       0.50028   
2.90000       1.35627       0.70000       0.90000       0.00000       6408.71634    0.29288       0.49142   
2.90000       1.36174       0.70000       1.00000       0.00000       6331.75953    0.28026       0.48249   
2.90000       1.36312       0.70000       1.10000       0.00000       6312.54092    0.26869       0.47543   
2.90000       1.36621       0.70000       1.20000       0.00000       6269.75144    0.25803       0.46817   
2.90000       1.36908       0.70000       1.30000       0.00000       6230.43576    0.24819       0.46134   
2.90000       1.37175       0.70000       1.40000       0.00000       6194.20429    0.23907       0.45490   
2.90000       1.37423       0.70000       1.50000       0.00000       6160.71951    0.23059       0.44881   
2.90000       1.37654       0.70000       1.60000       0.00000       6129.67652    0.22270       0.44305   
2.90000       1.37871       0.70000       1.70000       0.00000       6100.87592    0.21533       0.43757   
2.90000       1.38072       0.70000       1.80000       0.00000       6074.20962    0.20843       0.43237   
2.90000       1.38262       0.70000       1.90000       0.00000       6049.21840    0.20196       0.42741   
2.90000       1.32703       0.80000       0.50000       0.00000       6841.69839    0.38841       0.55095   
2.90000       1.33254       0.80000       0.60000       0.00000       6757.19973    0.36912       0.53950   
2.90000       1.33753       0.80000       0.70000       0.00000       6681.89415    0.35167       0.52896   
2.90000       1.34206       0.80000       0.80000       0.00000       6614.36472    0.33578       0.51923   
2.90000       1.34621       0.80000       0.90000       0.00000       6553.46472    0.32128       0.51019   
2.90000       1.35193       0.80000       1.00000       0.00000       6470.61429    0.30797       0.50106   
2.90000       1.35364       0.80000       1.10000       0.00000       6446.11419    0.29572       0.49384   
2.90000       1.35700       0.80000       1.20000       0.00000       6398.32986    0.28441       0.48641   
2.90000       1.36012       0.80000       1.30000       0.00000       6354.37043    0.27393       0.47941   
2.90000       1.36303       0.80000       1.40000       0.00000       6313.81289    0.26420       0.47281   
2.90000       1.36574       0.80000       1.50000       0.00000       6276.28155    0.25513       0.46656   
2.90000       1.36828       0.80000       1.60000       0.00000       6241.44821    0.24667       0.46064   
2.90000       1.37065       0.80000       1.70000       0.00000       6209.10588    0.23875       0.45502   
2.90000       1.37286       0.80000       1.80000       0.00000       6179.10067    0.23132       0.44967   
2.90000       1.37495       0.80000       1.90000       0.00000       6150.97806    0.22434       0.44457   
2.90000       1.31658       0.90000       0.50000       0.00000       7005.86619    0.41672       0.56837   
2.90000       1.32238       0.90000       0.60000       0.00000       6914.19169    0.39695       0.55679   
2.90000       1.32764       0.90000       0.70000       0.00000       6832.25899    0.37896       0.54612   
2.90000       1.33245       0.90000       0.80000       0.00000       6758.60182    0.36254       0.53624   
2.90000       1.33685       0.90000       0.90000       0.00000       6692.02383    0.34748       0.52706   
2.90000       1.34277       0.90000       1.00000       0.00000       6603.88853    0.33362       0.51778   
2.90000       1.34477       0.90000       1.10000       0.00000       6574.47449    0.32083       0.51043   
2.90000       1.34836       0.90000       1.20000       0.00000       6522.09688    0.30898       0.50285   
2.90000       1.35170       0.90000       1.30000       0.00000       6473.85043    0.29797       0.49571   
2.90000       1.35482       0.90000       1.40000       0.00000       6429.27986    0.28772       0.48897   
2.90000       1.35773       0.90000       1.50000       0.00000       6387.99608    0.27815       0.48260   
2.90000       1.36046       0.90000       1.60000       0.00000       6349.64196    0.26920       0.47655   
2.90000       1.36302       0.90000       1.70000       0.00000       6313.97993    0.26081       0.47080   
2.90000       1.36541       0.90000       1.80000       0.00000       6280.85191    0.25292       0.46532   
2.90000       1.36767       0.90000       1.90000       0.00000       6249.77176    0.24550       0.46010   
2.90000       1.30697       1.00000       0.50000       0.00000       7161.65022    0.44254       0.58409   
2.90000       1.31299       1.00000       0.60000       0.00000       7063.60274    0.42242       0.57242   
2.90000       1.31848       1.00000       0.70000       0.00000       6975.73562    0.40406       0.56165   
2.90000       1.32350       1.00000       0.80000       0.00000       6896.55044    0.38722       0.55166   
2.90000       1.32812       1.00000       0.90000       0.00000       6824.82009    0.37174       0.54237   
2.90000       1.33421       1.00000       1.00000       0.00000       6731.84789    0.35744       0.53297   
2.90000       1.33646       1.00000       1.10000       0.00000       6697.94601    0.34420       0.52551   
2.90000       1.34024       1.00000       1.20000       0.00000       6641.34453    0.33191       0.51782   
2.90000       1.34377       1.00000       1.30000       0.00000       6589.14043    0.32047       0.51057   
2.90000       1.34707       1.00000       1.40000       0.00000       6540.85719    0.30979       0.50371   
2.90000       1.35016       1.00000       1.50000       0.00000       6496.07777    0.29979       0.49722   
2.90000       1.35306       1.00000       1.60000       0.00000       6454.42927    0.29042       0.49106   
2.90000       1.35578       1.00000       1.70000       0.00000       6415.68392    0.28162       0.48520   
2.90000       1.35833       1.00000       1.80000       0.00000       6379.61581    0.27334       0.47963   
2.90000       1.36074       1.00000       1.90000       0.00000       6345.76624    0.26553       0.47430   
2.90000       1.29808       1.10000       0.50000       0.00000       7309.72080    0.46616       0.59840   
2.90000       1.30428       1.10000       0.60000       0.00000       7206.00173    0.44583       0.58667   
2.90000       1.30995       1.10000       0.70000       0.00000       7112.82064    0.42720       0.57583   
2.90000       1.31516       1.10000       0.80000       0.00000       7028.64517    0.41007       0.56576   
2.90000       1.31996       1.10000       0.90000       0.00000       6952.23238    0.39425       0.55638   
2.90000       1.32618       1.10000       1.00000       0.00000       6854.80510    0.37962       0.54689   
2.90000       1.32864       1.10000       1.10000       0.00000       6816.82885    0.36602       0.53934   
2.90000       1.33260       1.10000       1.20000       0.00000       6756.34001    0.35337       0.53155   
2.90000       1.33629       1.10000       1.30000       0.00000       6700.47750    0.34157       0.52420   
2.90000       1.33975       1.10000       1.40000       0.00000       6648.74478    0.33052       0.51726   
2.90000       1.34299       1.10000       1.50000       0.00000       6600.71790    0.32017       0.51067   
2.90000       1.34603       1.10000       1.60000       0.00000       6556.00650    0.31045       0.50442   
2.90000       1.34890       1.10000       1.70000       0.00000       6514.35954    0.30130       0.49847   
2.90000       1.35158       1.10000       1.80000       0.00000       6475.54588    0.29268       0.49280   
2.90000       1.35413       1.10000       1.90000       0.00000       6439.09504    0.28453       0.48739   
2.90000       1.28984       1.20000       0.50000       0.00000       7450.68769    0.48786       0.61151   
2.90000       1.29618       1.20000       0.60000       0.00000       7341.91533    0.46742       0.59975   
2.90000       1.30200       1.20000       0.70000       0.00000       7243.95762    0.44862       0.58885   
2.90000       1.30735       1.20000       0.80000       0.00000       7155.27706    0.43127       0.57873   
2.90000       1.31230       1.20000       0.90000       0.00000       7074.61086    0.41521       0.56929   
2.90000       1.31864       1.20000       1.00000       0.00000       6973.12281    0.40031       0.55972   
2.90000       1.32128       1.20000       1.10000       0.00000       6931.39540    0.38644       0.55210   
2.90000       1.32538       1.20000       1.20000       0.00000       6867.32375    0.37350       0.54423   
2.90000       1.32921       1.20000       1.30000       0.00000       6808.07864    0.36140       0.53681   
2.90000       1.33281       1.20000       1.40000       0.00000       6753.15178    0.35005       0.52978   
2.90000       1.33618       1.20000       1.50000       0.00000       6702.09826    0.33940       0.52312   
2.90000       1.33936       1.20000       1.60000       0.00000       6654.51931    0.32938       0.51679   
2.90000       1.34235       1.20000       1.70000       0.00000       6610.15801    0.31993       0.51076   
2.90000       1.34516       1.20000       1.80000       0.00000       6568.77214    0.31101       0.50501   
2.90000       1.34783       1.20000       1.90000       0.00000       6529.86326    0.30257       0.49952   
2.90000       1.28218       1.30000       0.50000       0.00000       7585.07151    0.50787       0.62359   
2.90000       1.28863       1.30000       0.60000       0.00000       7471.80245    0.48738       0.61181   
2.90000       1.29456       1.30000       0.70000       0.00000       7369.55912    0.46849       0.60089   
2.90000       1.30004       1.30000       0.80000       0.00000       7276.80191    0.45100       0.59073   
2.90000       1.30511       1.30000       0.90000       0.00000       7192.27065    0.43477       0.58124   
2.90000       1.31154       1.30000       1.00000       0.00000       7087.00846    0.41967       0.57161   
2.90000       1.31433       1.30000       1.10000       0.00000       7041.90017    0.40558       0.56394   
2.90000       1.31855       1.30000       1.20000       0.00000       6974.52254    0.39241       0.55601   
2.90000       1.32251       1.30000       1.30000       0.00000       6912.14542    0.38007       0.54852   
2.90000       1.32622       1.30000       1.40000       0.00000       6854.24941    0.36848       0.54143   
2.90000       1.32971       1.30000       1.50000       0.00000       6800.37459    0.35757       0.53470   
2.90000       1.33301       1.30000       1.60000       0.00000       6750.11114    0.34729       0.52830   
2.90000       1.33611       1.30000       1.70000       0.00000       6703.22315    0.33759       0.52220   
2.90000       1.33903       1.30000       1.80000       0.00000       6659.41516    0.32841       0.51639   
2.90000       1.34180       1.30000       1.90000       0.00000       6618.19999    0.31972       0.51083   
2.90000       1.27503       1.40000       0.50000       0.00000       7713.35672    0.52637       0.63478   
2.90000       1.28156       1.40000       0.60000       0.00000       7596.08037    0.50591       0.62300   
2.90000       1.28758       1.40000       0.70000       0.00000       7489.98923    0.48698       0.61207   
2.90000       1.29316       1.40000       0.80000       0.00000       7393.54401    0.46941       0.60189   
2.90000       1.29833       1.40000       0.90000       0.00000       7305.49378    0.45306       0.59236   
2.90000       1.30483       1.40000       1.00000       0.00000       7196.80428    0.43782       0.58268   
2.90000       1.30776       1.40000       1.10000       0.00000       7148.56783    0.42357       0.57497   
2.90000       1.31209       1.40000       1.20000       0.00000       7078.13910    0.41021       0.56700   
2.90000       1.31614       1.40000       1.30000       0.00000       7012.86015    0.39768       0.55946   
2.90000       1.31996       1.40000       1.40000       0.00000       6952.20340    0.38588       0.55231   
2.90000       1.32356       1.40000       1.50000       0.00000       6895.70181    0.37477       0.54553   
2.90000       1.32695       1.40000       1.60000       0.00000       6842.94480    0.36428       0.53907   
2.90000       1.33015       1.40000       1.70000       0.00000       6793.66960    0.35436       0.53291   
